category,image_path,threshold,patchcore_component_iou,patchcore_component_f1,sam2_box_sam_score_iou,sam2_box_sam_score_f1,sam2_box_anomaly_select_iou,sam2_box_anomaly_select_f1,sam2_box_point_anomaly_select_iou,sam2_box_point_anomaly_select_f1,sam2_box_sam_score,sam2_box_anomaly_sam_score,sam2_box_point_anomaly_sam_score,sam2_box_anomaly_consistency,sam2_box_point_anomaly_consistency,visual_path
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/007.png,0.9,0.47043010752688175,0.6398537477148081,0.5176151761517616,0.6821428571428572,0.5176151761517616,0.6821428571428572,0.5363881401617251,0.6982456140350877,0.09646739065647125,0.09646739065647125,0.02137167938053608,1.0731360420982354,1.0533201501888483,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0031_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/008.png,0.9,0.28209459459459457,0.4400527009222661,0.2534246575342466,0.40437158469945356,0.2534246575342466,0.40437158469945356,0.22778675282714056,0.37105263157894736,0.029141714796423912,0.029141714796423912,0.02082185633480549,1.0519651222384545,1.0370725776019325,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0032_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/009.png,0.9,0.47752808988764045,0.6463878326996197,0.6094890510948905,0.7573696145124716,0.6094890510948905,0.7573696145124716,0.576271186440678,0.7311827956989247,0.7123372554779053,0.7123372554779053,0.7152268290519714,1.032619059205607,1.0469890740923247,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0033_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/011.png,0.9,0.5983263598326359,0.7486910994764397,0.6477732793522267,0.7862407862407862,0.6477732793522267,0.7862407862407862,0.6610878661087866,0.7959697732997482,0.6252267956733704,0.6252267956733704,0.35587701201438904,1.1140506731204955,1.1033919090278157,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0034_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/014.png,0.9,0.5706214689265536,0.7266187050359713,0.6770186335403726,0.8074074074074075,0.6770186335403726,0.8074074074074075,0.6265432098765432,0.7703984819734345,0.8014376759529114,0.8014376759529114,0.7278670072555542,1.075820297658701,1.0726963743375666,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0035_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/glue/016.png,0.9,0.3502454991816694,0.5187878787878788,0.34527687296416937,0.513317191283293,0.34527687296416937,0.513317191283293,0.36468646864686466,0.5344619105199516,0.8533900380134583,0.8533900380134583,0.8598893284797668,1.0869877091261233,1.082596428085919,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0036_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/000.png,0.9,0.21944444444444444,0.35990888382687924,0.34701492537313433,0.5152354570637119,0.34701492537313433,0.5152354570637119,0.3142857142857143,0.4782608695652174,0.029218988493084908,0.029218988493084908,0.040229681879282,1.0078553114532454,1.0054647715508949,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0037_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/004.png,0.9,0.35,0.5185185185185185,0.3878787878787879,0.5589519650655022,0.3878787878787879,0.5589519650655022,0.4212328767123288,0.5927710843373494,0.7413385510444641,0.7413385510444641,0.7367146015167236,1.0770734509192719,1.0539954064474444,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0038_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/005.png,0.9,0.3505747126436782,0.5191489361702127,0.39228295819935693,0.5635103926096998,0.39228295819935693,0.5635103926096998,0.4119718309859155,0.5835411471321695,0.6013798713684082,0.6013798713684082,0.3796106278896332,1.0530326200299158,1.025613309983046,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0039_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/007.png,0.9,0.31222707423580787,0.47587354409317806,0.3170731707317073,0.48148148148148145,0.3170731707317073,0.48148148148148145,0.3227990970654628,0.4880546075085324,0.017782647162675858,0.017782647162675858,0.0012655123136937618,1.0868745673115523,1.0860348531337423,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0040_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/009.png,0.9,0.6408668730650154,0.7811320754716982,0.6721311475409836,0.803921568627451,0.6721311475409836,0.803921568627451,0.7408759124087592,0.8511530398322851,0.027936769649386406,0.027936769649386406,0.03360864147543907,1.0741764738441169,1.0553903913677942,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0041_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/011.png,0.9,0.42326732673267325,0.5947826086956521,0.3771289537712895,0.5477031802120141,0.3771289537712895,0.5477031802120141,0.32114882506527415,0.48616600790513836,0.026107685640454292,0.026107685640454292,0.011296384036540985,1.0854659825642614,1.0532163228273757,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0042_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/012.png,0.9,0.4989384288747346,0.6657223796033994,0.4860813704496788,0.654178674351585,0.4860813704496788,0.654178674351585,0.4360587002096436,0.6072992700729927,0.23796740174293518,0.23796740174293518,0.7907670736312866,1.0587186355980076,1.057859801394599,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0043_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/013.png,0.9,0.3783783783783784,0.5490196078431373,0.36645962732919257,0.5363636363636364,0.36645962732919257,0.5363636363636364,0.34545454545454546,0.5135135135135135,0.8244256973266602,0.8244256973266602,0.8525735139846802,1.0773513876109042,1.071136770304811,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0044_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/015.png,0.9,0.22327790973871733,0.3650485436893204,0.22966507177033493,0.3735408560311284,0.22966507177033493,0.3735408560311284,0.25064599483204136,0.40082644628099173,0.03932778164744377,0.03932778164744377,0.04000123217701912,1.0743153707986144,1.0477432394870814,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0045_anomaly_aware_sam2.png
leather,/root/private_data/iad-vlm-anomaly/datasets/MVTecAD/leather/test/poke/017.png,0.9,0.2645631067961165,0.418426103646833,0.25586854460093894,0.4074766355140187,0.25586854460093894,0.4074766355140187,0.27735368956743,0.4342629482071713,0.03362694010138512,0.03362694010138512,0.029732851311564445,1.093085518136269,1.0823568706491666,results/analysis/sam2_anomaly_aware_selection/MVTecAD/leather/anomaly_aware_sam2/leather_0046_anomaly_aware_sam2.png
