category,image_id,caliper,positive_count,matched_count,coverage,median_nearest_distance,unique_negatives,reuse_fraction,response_pair_accuracy,MLP_pair_accuracy
pcb3,e219ccecbb0fa925b4ee168c,0.1,32,4,0.125,1.0337891578674316,2,0.5,0.5,0.25
pcb3,e29a040a67f4cafdefa3910c,0.01,32,0,0.0,1.4211907386779785,0,,,
pcb3,e29a040a67f4cafdefa3910c,0.05,32,3,0.09375,1.4211907386779785,2,0.33333333333333337,1.0,1.0
pcb3,e29a040a67f4cafdefa3910c,0.1,32,4,0.125,1.4211907386779785,3,0.25,1.0,1.0
pcb3,e8c4f14bf1512ee978e3215c,0.01,32,1,0.03125,1.096374273300171,1,0.0,1.0,1.0
pcb3,e8c4f14bf1512ee978e3215c,0.05,32,2,0.0625,1.096374273300171,2,0.0,1.0,1.0
pcb3,e8c4f14bf1512ee978e3215c,0.1,32,3,0.09375,1.096374273300171,3,0.0,1.0,1.0
pcb3,ed0b427ea2af383e2c74329d,0.01,32,0,0.0,2.5989291667938232,0,,,
pcb3,ed0b427ea2af383e2c74329d,0.05,32,1,0.03125,2.5989291667938232,1,0.0,0.0,1.0
pcb3,ed0b427ea2af383e2c74329d,0.1,32,2,0.0625,2.5989291667938232,2,0.0,0.0,1.0
pcb3,ed49ac7324a7e91df5ff4eec,0.01,32,3,0.09375,0.0770038366317749,3,0.0,0.6666666865348816,0.6666666865348816
pcb3,ed49ac7324a7e91df5ff4eec,0.05,32,10,0.3125,0.0770038366317749,10,0.0,0.6000000238418579,0.800000011920929
pcb3,ed49ac7324a7e91df5ff4eec,0.1,32,19,0.59375,0.0770038366317749,16,0.1578947368421053,0.6315789222717285,0.6842105388641357
pcb3,edec0f96045bd10e9803db12,0.01,32,7,0.21875,0.024690300226211548,7,0.0,0.0,0.8571428656578064
pcb3,edec0f96045bd10e9803db12,0.05,32,19,0.59375,0.024690300226211548,13,0.3157894736842105,0.31578946113586426,0.9473684430122375
pcb3,edec0f96045bd10e9803db12,0.1,32,28,0.875,0.024690300226211548,15,0.4642857142857143,0.3571428656578064,0.9642857313156128
pcb3,ef98ce7f2a4f4ab08e617a63,0.01,32,3,0.09375,0.11247146129608154,3,0.0,0.0,1.0
pcb3,ef98ce7f2a4f4ab08e617a63,0.05,32,11,0.34375,0.11247146129608154,8,0.2727272727272727,0.5454545617103577,1.0
pcb3,ef98ce7f2a4f4ab08e617a63,0.1,32,13,0.40625,0.11247146129608154,9,0.3076923076923077,0.6153846383094788,1.0
pcb3,f51a7ad211ef88f4b46e93ce,0.01,32,0,0.0,4.361837387084961,0,,,
pcb3,f51a7ad211ef88f4b46e93ce,0.05,32,0,0.0,4.361837387084961,0,,,
pcb3,f51a7ad211ef88f4b46e93ce,0.1,32,0,0.0,4.361837387084961,0,,,
pcb3,f7277cd24c31a03f79526d0e,0.01,32,3,0.09375,0.15618669986724854,3,0.0,0.0,0.0
pcb3,f7277cd24c31a03f79526d0e,0.05,32,6,0.1875,0.15618669986724854,5,0.16666666666666663,0.1666666716337204,0.0
pcb3,f7277cd24c31a03f79526d0e,0.1,32,11,0.34375,0.15618669986724854,7,0.36363636363636365,0.1818181872367859,0.0
pcb3,f73d56126da134c469e66dd7,0.01,32,1,0.03125,0.5677323937416077,1,0.0,0.0,1.0
pcb3,f73d56126da134c469e66dd7,0.05,32,2,0.0625,0.5677323937416077,2,0.0,0.0,1.0
pcb3,f73d56126da134c469e66dd7,0.1,32,3,0.09375,0.5677323937416077,3,0.0,0.0,1.0
pcb3,faa43040d0a6fc9e74142c2f,0.01,32,2,0.0625,0.1365392506122589,2,0.0,0.0,1.0
pcb3,faa43040d0a6fc9e74142c2f,0.05,32,5,0.15625,0.1365392506122589,3,0.4,0.4000000059604645,1.0
pcb3,faa43040d0a6fc9e74142c2f,0.1,32,14,0.4375,0.1365392506122589,5,0.6428571428571428,0.7142857313156128,1.0
pcb3,faa514ab45e01a4b854740cf,0.01,32,1,0.03125,0.1982138752937317,1,0.0,1.0,1.0
pcb3,faa514ab45e01a4b854740cf,0.05,32,8,0.25,0.1982138752937317,4,0.5,0.25,1.0
pcb3,faa514ab45e01a4b854740cf,0.1,32,12,0.375,0.1982138752937317,5,0.5833333333333333,0.3333333432674408,1.0
pcb3,fcb791ab3ea3fb7a609f757e,0.01,32,1,0.03125,0.47389665246009827,1,0.0,1.0,1.0
pcb3,fcb791ab3ea3fb7a609f757e,0.05,32,5,0.15625,0.47389665246009827,5,0.0,0.6000000238418579,0.800000011920929
pcb3,fcb791ab3ea3fb7a609f757e,0.1,32,9,0.28125,0.47389665246009827,7,0.2222222222222222,0.4444444477558136,0.6666666865348816
pcb3,fcee1f61a8facc5ae071042d,0.01,32,1,0.03125,0.2841830253601074,1,0.0,0.0,1.0
pcb3,fcee1f61a8facc5ae071042d,0.05,32,7,0.21875,0.2841830253601074,5,0.2857142857142857,0.5714285969734192,1.0
pcb3,fcee1f61a8facc5ae071042d,0.1,32,9,0.28125,0.2841830253601074,7,0.2222222222222222,0.6666666865348816,0.8888888955116272
pcb3,fd1ba76f2cac314fa9e195a7,0.01,32,0,0.0,0.7448259592056274,0,,,
pcb3,fd1ba76f2cac314fa9e195a7,0.05,32,3,0.09375,0.7448259592056274,3,0.0,0.3333333432674408,1.0
pcb3,fd1ba76f2cac314fa9e195a7,0.1,32,7,0.21875,0.7448259592056274,6,0.1428571428571429,0.5714285969734192,1.0
pcb3,fed78b28902ec90460c78fc3,0.01,32,0,0.0,4.124669075012207,0,,,
pcb3,fed78b28902ec90460c78fc3,0.05,32,0,0.0,4.124669075012207,0,,,
pcb3,fed78b28902ec90460c78fc3,0.1,32,0,0.0,4.124669075012207,0,,,
pcb4,005e070227309d82c55c4275,0.01,32,0,0.0,5.572509765625,0,,,
pcb4,005e070227309d82c55c4275,0.05,32,0,0.0,5.572509765625,0,,,
pcb4,005e070227309d82c55c4275,0.1,32,0,0.0,5.572509765625,0,,,
pcb4,00fa6be94b9f1137a440b277,0.01,32,4,0.125,0.1167576014995575,4,0.0,0.25,1.0
pcb4,00fa6be94b9f1137a440b277,0.05,32,13,0.40625,0.1167576014995575,9,0.3076923076923077,0.38461539149284363,0.9230769276618958
pcb4,00fa6be94b9f1137a440b277,0.1,32,15,0.46875,0.1167576014995575,10,0.33333333333333337,0.46666666865348816,0.9333333373069763
pcb4,027038eb34c752939a1e0aa2,0.01,32,0,0.0,1.8568198680877686,0,,,
pcb4,027038eb34c752939a1e0aa2,0.05,32,0,0.0,1.8568198680877686,0,,,
pcb4,027038eb34c752939a1e0aa2,0.1,32,1,0.03125,1.8568198680877686,1,0.0,1.0,1.0
pcb4,047764c95331feae308c90e2,0.01,32,3,0.09375,0.05645394325256348,3,0.0,0.3333333432674408,1.0
pcb4,047764c95331feae308c90e2,0.05,32,14,0.4375,0.05645394325256348,10,0.2857142857142857,0.2857142984867096,1.0
pcb4,047764c95331feae308c90e2,0.1,32,19,0.59375,0.05645394325256348,12,0.368421052631579,0.31578946113586426,1.0
pcb4,0526d987ae6faeb2ac46b9cc,0.01,32,0,0.0,3.5570759773254395,0,,,
pcb4,0526d987ae6faeb2ac46b9cc,0.05,32,0,0.0,3.5570759773254395,0,,,
pcb4,0526d987ae6faeb2ac46b9cc,0.1,32,0,0.0,3.5570759773254395,0,,,
pcb4,056f325717dc75cdf75734d6,0.01,32,0,0.0,5.698444843292236,0,,,
pcb4,056f325717dc75cdf75734d6,0.05,32,0,0.0,5.698444843292236,0,,,
pcb4,056f325717dc75cdf75734d6,0.1,32,0,0.0,5.698444843292236,0,,,
pcb4,068868c67451fd61d22440f1,0.01,32,0,0.0,3.8346283435821533,0,,,
pcb4,068868c67451fd61d22440f1,0.05,32,0,0.0,3.8346283435821533,0,,,
pcb4,068868c67451fd61d22440f1,0.1,32,0,0.0,3.8346283435821533,0,,,
pcb4,072d4a79bd05c7d78e259898,0.01,32,3,0.09375,0.17274868488311768,3,0.0,0.6666666865348816,0.6666666865348816
pcb4,072d4a79bd05c7d78e259898,0.05,32,8,0.25,0.17274868488311768,6,0.25,0.75,0.875
pcb4,072d4a79bd05c7d78e259898,0.1,32,9,0.28125,0.17274868488311768,6,0.33333333333333337,0.6666666865348816,0.8888888955116272
pcb4,0faf418cf81ced5dd69c34c7,0.01,32,1,0.03125,1.9913921356201172,1,0.0,0.0,0.0
pcb4,0faf418cf81ced5dd69c34c7,0.05,32,1,0.03125,1.9913921356201172,1,0.0,0.0,0.0
pcb4,0faf418cf81ced5dd69c34c7,0.1,32,1,0.03125,1.9913921356201172,1,0.0,0.0,0.0
pcb4,16f97c0d505f09955e660ae5,0.01,32,1,0.03125,0.0908515453338623,1,0.0,1.0,1.0
pcb4,16f97c0d505f09955e660ae5,0.05,32,11,0.34375,0.0908515453338623,9,0.18181818181818177,0.6363636255264282,1.0
pcb4,16f97c0d505f09955e660ae5,0.1,32,16,0.5,0.0908515453338623,10,0.375,0.5625,1.0
pcb4,17e584cd0c3324b6eb08e5bf,0.01,32,1,0.03125,1.5493311882019043,1,0.0,0.0,1.0
pcb4,17e584cd0c3324b6eb08e5bf,0.05,32,2,0.0625,1.5493311882019043,2,0.0,0.5,0.5
pcb4,17e584cd0c3324b6eb08e5bf,0.1,32,2,0.0625,1.5493311882019043,2,0.0,0.5,0.5
pcb4,18b56ae51ab1f4c17be2c55f,0.01,32,0,0.0,2.377279281616211,0,,,
pcb4,18b56ae51ab1f4c17be2c55f,0.05,32,1,0.03125,2.377279281616211,1,0.0,1.0,0.0
pcb4,18b56ae51ab1f4c17be2c55f,0.1,32,3,0.09375,2.377279281616211,3,0.0,0.6666666865348816,0.6666666865348816
pcb4,18bb01bf7702c211e846338c,0.01,32,3,0.09375,0.06550037860870361,3,0.0,0.6666666865348816,1.0
pcb4,18bb01bf7702c211e846338c,0.05,32,14,0.4375,0.06550037860870361,11,0.2142857142857143,0.6428571343421936,0.8571428656578064
pcb4,18bb01bf7702c211e846338c,0.1,32,20,0.625,0.06550037860870361,13,0.35,0.6499999761581421,0.8500000238418579
pcb4,18f0fd2d3dbdc60d5f3513d9,0.01,32,0,0.0,8.813582420349121,0,,,
pcb4,18f0fd2d3dbdc60d5f3513d9,0.05,32,0,0.0,8.813582420349121,0,,,
pcb4,18f0fd2d3dbdc60d5f3513d9,0.1,32,0,0.0,8.813582420349121,0,,,
pcb4,190a2a3d2a2b8ee2288dcdb1,0.01,32,3,0.09375,0.23095643520355225,3,0.0,0.6666666865348816,0.6666666865348816
pcb4,190a2a3d2a2b8ee2288dcdb1,0.05,32,6,0.1875,0.23095643520355225,6,0.0,0.6666666865348816,0.6666666865348816
pcb4,190a2a3d2a2b8ee2288dcdb1,0.1,32,13,0.40625,0.23095643520355225,12,0.07692307692307687,0.7692307829856873,0.692307710647583
pcb4,19beac86001ba6a35484fd4e,0.01,32,1,0.03125,0.20455682277679443,1,0.0,1.0,0.0
pcb4,19beac86001ba6a35484fd4e,0.05,32,3,0.09375,0.20455682277679443,2,0.33333333333333337,0.3333333432674408,0.0
pcb4,19beac86001ba6a35484fd4e,0.1,32,10,0.3125,0.20455682277679443,8,0.19999999999999996,0.5,0.20000000298023224
pcb4,1e7940bd5a34afe21e45549f,0.01,32,2,0.0625,0.39392781257629395,2,0.0,0.0,1.0
pcb4,1e7940bd5a34afe21e45549f,0.05,32,6,0.1875,0.39392781257629395,4,0.33333333333333337,0.5,1.0
pcb4,1e7940bd5a34afe21e45549f,0.1,32,9,0.28125,0.39392781257629395,5,0.4444444444444444,0.6666666865348816,1.0
pcb4,22cdb4294c4c5b5f755fc763,0.01,32,1,0.03125,1.3284831047058105,1,0.0,1.0,1.0
pcb4,22cdb4294c4c5b5f755fc763,0.05,32,3,0.09375,1.3284831047058105,3,0.0,0.6666666865348816,1.0
pcb4,22cdb4294c4c5b5f755fc763,0.1,32,6,0.1875,1.3284831047058105,4,0.33333333333333337,0.5,0.8333333134651184
pcb4,238d45a7dd220fd6070bce30,0.01,32,0,0.0,0.3433225154876709,0,,,
pcb4,238d45a7dd220fd6070bce30,0.05,32,3,0.09375,0.3433225154876709,1,0.6666666666666667,0.3333333432674408,0.0
pcb4,238d45a7dd220fd6070bce30,0.1,32,4,0.125,0.3433225154876709,1,0.75,0.25,0.0
pcb4,2a3381ab00f3a412b4144b3b,0.01,32,1,0.03125,2.7661683559417725,1,0.0,1.0,1.0
pcb4,2a3381ab00f3a412b4144b3b,0.05,32,2,0.0625,2.7661683559417725,2,0.0,0.5,1.0
pcb4,2a3381ab00f3a412b4144b3b,0.1,32,7,0.21875,2.7661683559417725,5,0.2857142857142857,0.4285714328289032,1.0
pcb4,2de9d5cdfc61fe53c1d226f1,0.01,32,2,0.0625,0.09727367758750916,2,0.0,1.0,1.0
pcb4,2de9d5cdfc61fe53c1d226f1,0.05,32,12,0.375,0.09727367758750916,5,0.5833333333333333,0.6666666865348816,0.8333333134651184
pcb4,2de9d5cdfc61fe53c1d226f1,0.1,32,16,0.5,0.09727367758750916,5,0.6875,0.5625,0.75
pcb4,32ccad4fbea9506978472013,0.01,32,1,0.03125,0.14824795722961426,1,0.0,0.0,1.0
pcb4,32ccad4fbea9506978472013,0.05,32,4,0.125,0.14824795722961426,4,0.0,0.0,0.5
pcb4,32ccad4fbea9506978472013,0.1,32,10,0.3125,0.14824795722961426,9,0.09999999999999998,0.20000000298023224,0.5
pcb4,373efaec363f842465bd3acb,0.01,32,1,0.03125,5.601658344268799,1,0.0,0.0,1.0
pcb4,373efaec363f842465bd3acb,0.05,32,2,0.0625,5.601658344268799,2,0.0,0.0,1.0
pcb4,373efaec363f842465bd3acb,0.1,32,2,0.0625,5.601658344268799,2,0.0,0.0,1.0
pcb4,37b09625a0bfb14b576704b7,0.01,32,0,0.0,4.171338081359863,0,,,
pcb4,37b09625a0bfb14b576704b7,0.05,32,0,0.0,4.171338081359863,0,,,
pcb4,37b09625a0bfb14b576704b7,0.1,32,0,0.0,4.171338081359863,0,,,
pcb4,37f5bc28dd23597ed6ab1e0b,0.01,32,0,0.0,0.1557803750038147,0,,,
pcb4,37f5bc28dd23597ed6ab1e0b,0.05,32,7,0.21875,0.1557803750038147,6,0.1428571428571429,0.5714285969734192,1.0
pcb4,37f5bc28dd23597ed6ab1e0b,0.1,32,11,0.34375,0.1557803750038147,9,0.18181818181818177,0.3636363744735718,1.0
pcb4,388e45cb72ef6d36729020ea,0.01,32,1,0.03125,0.500415027141571,1,0.0,1.0,1.0
pcb4,388e45cb72ef6d36729020ea,0.05,32,2,0.0625,0.500415027141571,2,0.0,0.5,1.0
pcb4,388e45cb72ef6d36729020ea,0.1,32,3,0.09375,0.500415027141571,3,0.0,0.3333333432674408,0.6666666865348816
pcb4,3c2fbca5ce7276e377337e6c,0.01,32,5,0.15625,0.10691320896148682,5,0.0,0.800000011920929,0.800000011920929
pcb4,3c2fbca5ce7276e377337e6c,0.05,32,11,0.34375,0.10691320896148682,10,0.09090909090909094,0.7272727489471436,0.9090909361839294
pcb4,3c2fbca5ce7276e377337e6c,0.1,32,15,0.46875,0.10691320896148682,13,0.1333333333333333,0.6666666865348816,0.8666666746139526
pcb4,44452abcc72d422a96de6497,0.01,32,4,0.125,1.0307936668395996,3,0.25,0.5,1.0
pcb4,44452abcc72d422a96de6497,0.05,32,6,0.1875,1.0307936668395996,3,0.5,0.6666666865348816,1.0
pcb4,44452abcc72d422a96de6497,0.1,32,8,0.25,1.0307936668395996,4,0.5,0.5,1.0
pcb4,47f8c3c8d23ea75f9eaed475,0.01,32,5,0.15625,0.23914197087287903,5,0.0,0.6000000238418579,1.0
pcb4,47f8c3c8d23ea75f9eaed475,0.05,32,7,0.21875,0.23914197087287903,7,0.0,0.5714285969734192,1.0
pcb4,47f8c3c8d23ea75f9eaed475,0.1,32,10,0.3125,0.23914197087287903,8,0.19999999999999996,0.6000000238418579,1.0
pcb4,48659a6236cca2b8a9785293,0.01,32,1,0.03125,1.7056355476379395,1,0.0,0.0,1.0
pcb4,48659a6236cca2b8a9785293,0.05,32,1,0.03125,1.7056355476379395,1,0.0,0.0,1.0
pcb4,48659a6236cca2b8a9785293,0.1,32,3,0.09375,1.7056355476379395,3,0.0,0.0,1.0
pcb4,49092abc7738fc32ba92fb08,0.01,32,0,0.0,2.156088352203369,0,,,
pcb4,49092abc7738fc32ba92fb08,0.05,32,0,0.0,2.156088352203369,0,,,
pcb4,49092abc7738fc32ba92fb08,0.1,32,0,0.0,2.156088352203369,0,,,
pcb4,4b8d2b38330fa5942f9509a6,0.01,32,1,0.03125,0.665292501449585,1,0.0,0.0,1.0
pcb4,4b8d2b38330fa5942f9509a6,0.05,32,5,0.15625,0.665292501449585,5,0.0,0.6000000238418579,0.800000011920929
pcb4,4b8d2b38330fa5942f9509a6,0.1,32,7,0.21875,0.665292501449585,7,0.0,0.5714285969734192,0.7142857313156128
pcb4,4c816b72ee515729decd9575,0.01,32,0,0.0,4.546339988708496,0,,,
pcb4,4c816b72ee515729decd9575,0.05,32,2,0.0625,4.546339988708496,2,0.0,0.5,0.5
pcb4,4c816b72ee515729decd9575,0.1,32,3,0.09375,4.546339988708496,3,0.0,0.6666666865348816,0.3333333432674408
pcb4,4e0d26e1684570372c9ff29d,0.01,32,2,0.0625,0.12286043167114258,2,0.0,0.0,0.0
pcb4,4e0d26e1684570372c9ff29d,0.05,32,9,0.28125,0.12286043167114258,6,0.33333333333333337,0.3333333432674408,0.1111111119389534
pcb4,4e0d26e1684570372c9ff29d,0.1,32,14,0.4375,0.12286043167114258,9,0.3571428571428571,0.2857142984867096,0.0714285746216774
pcb4,5000d4717291375122bf2493,0.01,32,0,0.0,2.2580528259277344,0,,,
pcb4,5000d4717291375122bf2493,0.05,32,0,0.0,2.2580528259277344,0,,,
pcb4,5000d4717291375122bf2493,0.1,32,0,0.0,2.2580528259277344,0,,,
pcb4,50c468e621f244dde7ab1428,0.01,32,5,0.15625,0.0855475664138794,4,0.19999999999999996,0.20000000298023224,0.6000000238418579
pcb4,50c468e621f244dde7ab1428,0.05,32,11,0.34375,0.0855475664138794,9,0.18181818181818177,0.27272728085517883,0.7272727489471436
pcb4,50c468e621f244dde7ab1428,0.1,32,17,0.53125,0.0855475664138794,11,0.3529411764705882,0.29411765933036804,0.7058823704719543
pcb4,5212af2e2f675e11ac441f21,0.01,32,8,0.25,0.02316495031118393,7,0.125,0.5,0.625
pcb4,5212af2e2f675e11ac441f21,0.05,32,24,0.75,0.02316495031118393,16,0.33333333333333337,0.2916666567325592,0.8333333134651184
pcb4,5212af2e2f675e11ac441f21,0.1,32,28,0.875,0.02316495031118393,17,0.3928571428571429,0.25,0.7857142686843872
pcb4,52e4b266e84dec5255c98f5d,0.01,32,1,0.03125,0.878685474395752,1,0.0,0.0,1.0
pcb4,52e4b266e84dec5255c98f5d,0.05,32,4,0.125,0.878685474395752,3,0.25,0.0,0.75
pcb4,52e4b266e84dec5255c98f5d,0.1,32,5,0.15625,0.878685474395752,3,0.4,0.0,0.800000011920929
pcb4,53cc9622e70431b774da2d9c,0.01,32,0,0.0,2.8533530235290527,0,,,
pcb4,53cc9622e70431b774da2d9c,0.05,32,0,0.0,2.8533530235290527,0,,,
pcb4,53cc9622e70431b774da2d9c,0.1,32,0,0.0,2.8533530235290527,0,,,
pcb4,55376591cd13917e8f433996,0.01,32,1,0.03125,0.1192629337310791,1,0.0,0.0,1.0
pcb4,55376591cd13917e8f433996,0.05,32,10,0.3125,0.1192629337310791,6,0.4,0.5,0.20000000298023224
pcb4,55376591cd13917e8f433996,0.1,32,15,0.46875,0.1192629337310791,8,0.4666666666666667,0.6000000238418579,0.13333334028720856
pcb4,563c172d1fd3f1a051c73278,0.01,32,8,0.25,0.044411152601242065,7,0.125,0.625,1.0
pcb4,563c172d1fd3f1a051c73278,0.05,32,17,0.53125,0.044411152601242065,12,0.2941176470588235,0.47058823704719543,1.0
pcb4,563c172d1fd3f1a051c73278,0.1,32,20,0.625,0.044411152601242065,12,0.4,0.550000011920929,1.0
pcb4,579cdbb9cbf43dc43c4648ba,0.01,32,3,0.09375,0.03616344928741455,3,0.0,0.0,0.3333333432674408
pcb4,579cdbb9cbf43dc43c4648ba,0.05,32,23,0.71875,0.03616344928741455,11,0.5217391304347826,0.43478259444236755,0.6086956262588501
pcb4,579cdbb9cbf43dc43c4648ba,0.1,32,28,0.875,0.03616344928741455,12,0.5714285714285714,0.5,0.6428571343421936
pcb4,5a4ebea6d6c6dcc23d694629,0.01,32,2,0.0625,0.49946701526641846,2,0.0,0.0,1.0
pcb4,5a4ebea6d6c6dcc23d694629,0.05,32,3,0.09375,0.49946701526641846,3,0.0,0.0,1.0
pcb4,5a4ebea6d6c6dcc23d694629,0.1,32,3,0.09375,0.49946701526641846,3,0.0,0.0,1.0
pcb4,656d7b1bb516335c5b215df9,0.01,32,0,0.0,1.4726438522338867,0,,,
pcb4,656d7b1bb516335c5b215df9,0.05,32,2,0.0625,1.4726438522338867,2,0.0,0.5,1.0
pcb4,656d7b1bb516335c5b215df9,0.1,32,3,0.09375,1.4726438522338867,3,0.0,0.6666666865348816,1.0
pcb4,660565f9c151fe4823f9903e,0.01,32,0,0.0,2.0274484157562256,0,,,
pcb4,660565f9c151fe4823f9903e,0.05,32,0,0.0,2.0274484157562256,0,,,
pcb4,660565f9c151fe4823f9903e,0.1,32,0,0.0,2.0274484157562256,0,,,
pcb4,6a2113d159a9b9248744b3c4,0.01,32,0,0.0,0.7915397882461548,0,,,
pcb4,6a2113d159a9b9248744b3c4,0.05,32,3,0.09375,0.7915397882461548,3,0.0,0.6666666865348816,0.6666666865348816
pcb4,6a2113d159a9b9248744b3c4,0.1,32,4,0.125,0.7915397882461548,4,0.0,0.5,0.75
pcb4,6ae93e59b3c647f7e16d08ed,0.01,32,3,0.09375,0.16129374504089355,3,0.0,0.3333333432674408,0.0
pcb4,6ae93e59b3c647f7e16d08ed,0.05,32,6,0.1875,0.16129374504089355,6,0.0,0.3333333432674408,0.1666666716337204
pcb4,6ae93e59b3c647f7e16d08ed,0.1,32,13,0.40625,0.16129374504089355,11,0.15384615384615385,0.4615384638309479,0.38461539149284363
pcb4,6e2de9d61f899d21b2cfc8e8,0.01,32,0,0.0,0.13097083568572998,0,,,
pcb4,6e2de9d61f899d21b2cfc8e8,0.05,32,5,0.15625,0.13097083568572998,5,0.0,0.800000011920929,0.6000000238418579
pcb4,6e2de9d61f899d21b2cfc8e8,0.1,32,9,0.28125,0.13097083568572998,7,0.2222222222222222,0.5555555820465088,0.5555555820465088
pcb4,7297bdf13d802055a3b2332e,0.01,32,4,0.125,0.15018317103385925,4,0.0,0.5,1.0
pcb4,7297bdf13d802055a3b2332e,0.05,32,10,0.3125,0.15018317103385925,8,0.19999999999999996,0.4000000059604645,1.0
pcb4,7297bdf13d802055a3b2332e,0.1,32,14,0.4375,0.15018317103385925,10,0.2857142857142857,0.3571428656578064,1.0
pcb4,72e94075c44242bba2f16fd4,0.01,32,1,0.03125,1.1614444255828857,1,0.0,0.0,0.0
pcb4,72e94075c44242bba2f16fd4,0.05,32,2,0.0625,1.1614444255828857,2,0.0,0.0,0.5
pcb4,72e94075c44242bba2f16fd4,0.1,32,2,0.0625,1.1614444255828857,2,0.0,0.0,0.5
pcb4,73f7e96255ed2f2a4762cc32,0.01,32,1,0.03125,0.11690425872802734,1,0.0,0.0,0.0
pcb4,73f7e96255ed2f2a4762cc32,0.05,32,4,0.125,0.11690425872802734,4,0.0,0.25,0.0
pcb4,73f7e96255ed2f2a4762cc32,0.1,32,15,0.46875,0.11690425872802734,7,0.5333333333333333,0.20000000298023224,0.0
pcb4,755b7f59b1d26d1c46179b0f,0.01,32,0,0.0,2.4802937507629395,0,,,
pcb4,755b7f59b1d26d1c46179b0f,0.05,32,0,0.0,2.4802937507629395,0,,,
pcb4,755b7f59b1d26d1c46179b0f,0.1,32,0,0.0,2.4802937507629395,0,,,
pcb4,7702f6e31aa74020b48b62c4,0.01,32,11,0.34375,0.021915078163146973,10,0.09090909090909094,0.6363636255264282,0.09090909361839294
pcb4,7702f6e31aa74020b48b62c4,0.05,32,24,0.75,0.021915078163146973,18,0.25,0.5833333134651184,0.2083333283662796
pcb4,7702f6e31aa74020b48b62c4,0.1,32,29,0.90625,0.021915078163146973,19,0.3448275862068966,0.5517241358757019,0.17241379618644714
pcb4,7899993537b41d8220507079,0.01,32,4,0.125,0.07152575254440308,4,0.0,0.5,0.5
pcb4,7899993537b41d8220507079,0.05,32,12,0.375,0.07152575254440308,11,0.08333333333333337,0.5,0.6666666865348816
pcb4,7899993537b41d8220507079,0.1,32,19,0.59375,0.07152575254440308,14,0.26315789473684215,0.5789473652839661,0.7368420958518982
pcb4,79f751ffd9ae6b5e35702cb8,0.01,32,3,0.09375,0.13129767775535583,3,0.0,0.6666666865348816,0.3333333432674408
pcb4,79f751ffd9ae6b5e35702cb8,0.05,32,9,0.28125,0.13129767775535583,8,0.11111111111111116,0.4444444477558136,0.4444444477558136
pcb4,79f751ffd9ae6b5e35702cb8,0.1,32,14,0.4375,0.13129767775535583,11,0.2142857142857143,0.3571428656578064,0.5714285969734192
pcb4,7bae5855faac0d2cdea685c1,0.01,32,0,0.0,0.14043116569519043,0,,,
pcb4,7bae5855faac0d2cdea685c1,0.05,32,7,0.21875,0.14043116569519043,6,0.1428571428571429,0.5714285969734192,0.7142857313156128
pcb4,7bae5855faac0d2cdea685c1,0.1,32,14,0.4375,0.14043116569519043,9,0.3571428571428571,0.5714285969734192,0.5714285969734192
pcb4,7df7bce17e9dbffda7284557,0.01,32,0,0.0,0.3201504647731781,0,,,
pcb4,7df7bce17e9dbffda7284557,0.05,32,6,0.1875,0.3201504647731781,6,0.0,0.5,0.1666666716337204
pcb4,7df7bce17e9dbffda7284557,0.1,32,7,0.21875,0.3201504647731781,7,0.0,0.4285714328289032,0.2857142984867096
pcb4,83592b0bc775afea95d3c11d,0.01,32,3,0.09375,0.29515910148620605,3,0.0,0.3333333432674408,0.0
pcb4,83592b0bc775afea95d3c11d,0.05,32,8,0.25,0.29515910148620605,8,0.0,0.5,0.125
pcb4,83592b0bc775afea95d3c11d,0.1,32,10,0.3125,0.29515910148620605,10,0.0,0.5,0.20000000298023224
pcb4,84c62456176a47f1aed1e84a,0.01,32,5,0.15625,0.07054567337036133,5,0.0,0.6000000238418579,0.800000011920929
pcb4,84c62456176a47f1aed1e84a,0.05,32,13,0.40625,0.07054567337036133,12,0.07692307692307687,0.5384615659713745,0.8461538553237915
pcb4,84c62456176a47f1aed1e84a,0.1,32,20,0.625,0.07054567337036133,15,0.25,0.5,0.8999999761581421
pcb4,8ed7bbc72b2275a95c7a18f6,0.01,32,2,0.0625,0.34968483448028564,2,0.0,0.0,0.5
pcb4,8ed7bbc72b2275a95c7a18f6,0.05,32,9,0.28125,0.34968483448028564,6,0.33333333333333337,0.3333333432674408,0.5555555820465088
pcb4,8ed7bbc72b2275a95c7a18f6,0.1,32,9,0.28125,0.34968483448028564,6,0.33333333333333337,0.3333333432674408,0.5555555820465088
pcb4,9407debbd13a3bb3cb165677,0.01,32,2,0.0625,0.18275034427642822,2,0.0,0.5,0.5
pcb4,9407debbd13a3bb3cb165677,0.05,32,7,0.21875,0.18275034427642822,5,0.2857142857142857,0.4285714328289032,0.4285714328289032
pcb4,9407debbd13a3bb3cb165677,0.1,32,11,0.34375,0.18275034427642822,5,0.5454545454545454,0.5454545617103577,0.3636363744735718
pcb4,9855a151dc87d8ed941a265d,0.01,32,2,0.0625,0.49253323674201965,2,0.0,1.0,1.0
pcb4,9855a151dc87d8ed941a265d,0.05,32,4,0.125,0.49253323674201965,4,0.0,0.75,1.0
pcb4,9855a151dc87d8ed941a265d,0.1,32,5,0.15625,0.49253323674201965,4,0.19999999999999996,0.6000000238418579,1.0
