image_id,category,original_gt_pixels,gt_pixels_256,gt_vanished_256,gt_pixels_512,gt_vanished_512,tight_hit,tight_gt_fraction,tight_image_fraction,context15_hit,context15_gt_fraction,context15_image_fraction,context30_hit,context30_gt_fraction,context30_image_fraction
43c3e7b030bf71e4a1e156d7,capsules,1016,43,0,174,0,0,0.0,0.03604,0,0.0,0.081396,1,1.0,0.32436
c36619b63c9043eed4c5849b,capsules,2291,100,0,398,0,0,0.0,0.028504666666666668,0,0.0,0.06477,0,0.0,0.21808
6d5929d061d0833f7db7f212,capsules,2046,87,0,358,0,0,0.0,0.0067213333333333335,0,0.0,0.015265333333333334,0,0.0,0.041799333333333334
25af3dad41b1dd1d352cfeb9,capsules,400,18,0,67,0,0,0.0,0.047123333333333337,0,0.0,0.10630066666666667,0,0.0,0.32776933333333336
b55514a565c6afe55eec2519,capsules,2235,101,0,390,0,0,0.0,0.01421,0,0.0,0.032266,0,0.0,0.12789
42e847a39519793337b1bcc3,capsules,600,29,0,107,0,0,0.0,0.044368,0,0.0,0.100064,1,1.0,0.360396
721f15c7da361dff53afdf8c,capsules,185,7,0,35,0,1,1.0,0.017333333333333333,1,1.0,0.0392,1,1.0,0.156
c2901b191e7526e7a08e1eea,capsules,154,5,0,27,0,0,0.0,0.01482,0,0.0,0.027932666666666668,0,0.0,0.073416
62b5760cd361553de8da2449,capsules,253,12,0,45,0,1,0.11067193675889328,0.07563466666666667,1,1.0,0.170404,1,1.0,0.5234133333333333
81bcf0781bf56862fae25e1a,capsules,208,10,0,39,0,0,0.0,0.016677333333333332,0,0.0,0.037736,0,0.0,0.150096
55ad57b3e25e9cd7d640dbfe,capsules,168,6,0,30,0,0,0.0,0.046184,0,0.0,0.10279533333333334,0,0.0,0.309232
9ffaa14ec0fab9931f2cb5c3,capsules,160,7,0,26,0,0,0.0,0.04604266666666667,0,0.0,0.103952,1,1.0,0.370152
98aea145bbef2f2f060d0a8b,capsules,347,15,0,62,0,0,0.0,0.053699333333333335,0,0.0,0.12110866666666667,0,0.0,0.37870333333333334
3b66f59f9c5ac43c885e27ed,capsules,193,8,0,32,0,0,0.0,0.020608,0,0.0,0.046592,0,0.0,0.185472
80c79373680ca72bd693d783,capsules,118,5,0,20,0,0,0.0,0.024582,0,0.0,0.054516,0,0.0,0.163404
30f48754fa679c36708dda03,capsules,209,10,0,37,0,0,0.0,0.04512,0,0.0,0.101664,0,0.0,0.385344
7de613b617ed3cbafbc6b3c9,capsules,138,7,0,26,0,0,0.0,0.045888,0,0.0,0.103392,0,0.0,0.345024
71af10410082da9596ced49b,capsules,208,8,0,36,0,0,0.0,0.024072,0,0.0,0.054516,0,0.0,0.216648
e29e79ba3e27a55803f6acea,capsules,236,10,0,40,0,0,0.0,0.019364,0,0.0,0.043813333333333336,0,0.0,0.168636
804fa77a446eb0413bbb56f8,capsules,263,11,0,45,0,0,0.0,0.0188,0,0.0,0.042488,0,0.0,0.163936
346c5897461de3a44f7daf03,capsules,171,7,0,30,0,0,0.0,0.015773333333333334,0,0.0,0.03580266666666666,0,0.0,0.14196
05b91854e3218bb7fff74ab9,capsules,8696,387,0,1516,0,1,1.0,0.036096,1,1.0,0.081216,1,1.0,0.324864
efaa48865bd8733baeea305f,capsules,6417,283,0,1120,0,1,0.6746143057503506,0.01479,1,1.0,0.033726,1,1.0,0.125766
fa8b1a5066d24b182917e091,capsules,10006,431,0,1760,0,1,1.0,0.024318,1,1.0,0.05529,1,1.0,0.218862
1aea693e1f4615c67d9117cd,capsules,12778,553,0,2226,0,1,1.0,0.040704,1,1.0,0.091776,1,1.0,0.36096
074325c08472083d737fcba6,capsules,13072,574,0,2295,0,1,0.9984700122399021,0.052332,1,1.0,0.11816133333333333,1,1.0,0.457638
2a7e6ad0e13612f0c7fcb2d0,capsules,5964,255,0,1045,0,1,1.0,0.019364,1,1.0,0.04402,1,1.0,0.174276
fdc91d030e27f69309e2cc82,capsules,6683,290,0,1163,0,1,1.0,0.04182,1,1.0,0.09476,1,1.0,0.353124
c6a064efd1864d8a74744a35,capsules,13557,597,0,2369,0,1,1.0,0.032461333333333335,1,1.0,0.073132,1,1.0,0.292152
edb69f8b12ecaa270a8cd4f2,capsules,7621,330,0,1335,0,1,1.0,0.019677333333333335,1,1.0,0.044556,1,1.0,0.177096
367825824fbf202a48c58ab2,capsules,9719,423,0,1683,0,1,0.9903282230682169,0.026712,1,0.9944438728264224,0.06042,1,1.0,0.240408
7c1b1c4c5673ab73918750cb,capsules,8151,353,0,1426,0,1,1.0,0.03572,1,1.0,0.080484,1,1.0,0.32148
49d11e476e0c779cef4550b9,capsules,24137,1048,0,4206,0,1,0.9460993495463397,0.029087333333333333,1,1.0,0.065934,1,1.0,0.261786
39e7cd68f53b712ca8b8f1df,capsules,28667,1251,0,5012,0,1,0.9364077161893466,0.041216,1,1.0,0.092736,1,1.0,0.341688
928c5a36a36da37b5f9d1f90,capsules,13908,605,0,2423,0,1,1.0,0.03841066666666667,1,1.0,0.082992,1,1.0,0.252096
