category,image_id,method,best_window_coverage,union_coverage,recalled50,recalled90
pcb2,1ac6ad7feff9327f8055eead,grid8,0.753861650569261,0.753861650569261,0.6,0.6
pcb2,1ac6ad7feff9327f8055eead,mixed8,1.0,1.0,1.0,1.0
pcb2,1ac6ad7feff9327f8055eead,top8,1.0,1.0,1.0,1.0
pcb2,1da24f7dc6e05ac42a2e436a,grid8,0.0,0.0,0.0,0.0
pcb2,1da24f7dc6e05ac42a2e436a,mixed8,1.0,1.0,1.0,1.0
pcb2,1da24f7dc6e05ac42a2e436a,top8,1.0,1.0,1.0,1.0
pcb2,23604140fec2eef8bd39e1b5,grid8,0.0,0.0,0.0,0.0
pcb2,23604140fec2eef8bd39e1b5,mixed8,1.0,1.0,1.0,1.0
pcb2,23604140fec2eef8bd39e1b5,top8,1.0,1.0,1.0,1.0
pcb2,2727cab027a82fb59ff47289,grid8,0.0,0.0,0.0,0.0
pcb2,2727cab027a82fb59ff47289,mixed8,1.0,1.0,1.0,1.0
pcb2,2727cab027a82fb59ff47289,top8,1.0,1.0,1.0,1.0
pcb2,2fa5078aab210427dc187c96,grid8,0.44575471698113206,0.44575471698113206,0.5,0.0
pcb2,2fa5078aab210427dc187c96,mixed8,1.0,1.0,1.0,1.0
pcb2,2fa5078aab210427dc187c96,top8,1.0,1.0,1.0,1.0
pcb2,40288d3216a8b6e9f3ff6f84,grid8,0.0,0.0,0.0,0.0
pcb2,40288d3216a8b6e9f3ff6f84,mixed8,1.0,1.0,1.0,1.0
pcb2,40288d3216a8b6e9f3ff6f84,top8,1.0,1.0,1.0,1.0
pcb2,42ee2d6c129abdc1c0309610,grid8,1.0,1.0,1.0,1.0
pcb2,42ee2d6c129abdc1c0309610,mixed8,1.0,1.0,1.0,1.0
pcb2,42ee2d6c129abdc1c0309610,top8,1.0,1.0,1.0,1.0
pcb2,44e8a317d17ba03d731c70e9,grid8,0.0,0.0,0.0,0.0
pcb2,44e8a317d17ba03d731c70e9,mixed8,1.0,1.0,1.0,1.0
pcb2,44e8a317d17ba03d731c70e9,top8,1.0,1.0,1.0,1.0
pcb2,467b73b06b77bb4318220828,grid8,0.06516290726817042,0.06516290726817042,0.0,0.0
pcb2,467b73b06b77bb4318220828,mixed8,1.0,1.0,1.0,1.0
pcb2,467b73b06b77bb4318220828,top8,1.0,1.0,1.0,1.0
pcb2,50b92309c855312aa506352e,grid8,0.0,0.0,0.0,0.0
pcb2,50b92309c855312aa506352e,mixed8,0.6473684210526316,0.6473684210526316,0.75,0.5
pcb2,50b92309c855312aa506352e,top8,1.0,1.0,1.0,1.0
pcb2,52d274d86324a2d347948688,grid8,1.0,1.0,1.0,1.0
pcb2,52d274d86324a2d347948688,mixed8,1.0,1.0,1.0,1.0
pcb2,52d274d86324a2d347948688,top8,1.0,1.0,1.0,1.0
pcb2,5554622b54ec46458487fccd,grid8,0.5,0.5,0.5,0.5
pcb2,5554622b54ec46458487fccd,mixed8,1.0,1.0,1.0,1.0
pcb2,5554622b54ec46458487fccd,top8,1.0,1.0,1.0,1.0
pcb2,55f1898177a830b5e12abe3d,grid8,0.18592108412586095,0.18592108412586095,0.16666666666666666,0.0
pcb2,55f1898177a830b5e12abe3d,mixed8,0.9757630161579893,0.9940155595451824,1.0,0.8333333333333334
pcb2,55f1898177a830b5e12abe3d,top8,0.961998803111909,0.961998803111909,1.0,0.8333333333333334
pcb2,58896642a6f3987d7f1143f5,grid8,0.5,0.5,0.5,0.5
pcb2,58896642a6f3987d7f1143f5,mixed8,0.75,0.75,0.75,0.75
pcb2,58896642a6f3987d7f1143f5,top8,1.0,1.0,1.0,1.0
pcb2,592c6eaa6aadd46ac503d739,grid8,0.0,0.0,0.0,0.0
pcb2,592c6eaa6aadd46ac503d739,mixed8,1.0,1.0,1.0,1.0
pcb2,592c6eaa6aadd46ac503d739,top8,1.0,1.0,1.0,1.0
pcb2,6027ce71478d7b3c6f712726,grid8,0.0,0.0,0.0,0.0
pcb2,6027ce71478d7b3c6f712726,mixed8,1.0,1.0,1.0,1.0
pcb2,6027ce71478d7b3c6f712726,top8,1.0,1.0,1.0,1.0
pcb2,6074e88848b9c71cf3e3e076,grid8,0.0,0.0,0.0,0.0
pcb2,6074e88848b9c71cf3e3e076,mixed8,1.0,1.0,1.0,1.0
pcb2,6074e88848b9c71cf3e3e076,top8,1.0,1.0,1.0,1.0
pcb2,628387340d1a6acdb1c9cfb8,grid8,0.3712121212121212,0.3712121212121212,0.0,0.0
pcb2,628387340d1a6acdb1c9cfb8,mixed8,1.0,1.0,1.0,1.0
pcb2,628387340d1a6acdb1c9cfb8,top8,1.0,1.0,1.0,1.0
pcb2,64922825f529b3488defd830,grid8,0.0,0.0,0.0,0.0
pcb2,64922825f529b3488defd830,mixed8,1.0,1.0,1.0,1.0
pcb2,64922825f529b3488defd830,top8,1.0,1.0,1.0,1.0
pcb2,6fdb7f891ca8919f0898fcd1,grid8,0.6644144144144144,0.6644144144144144,0.5,0.5
pcb2,6fdb7f891ca8919f0898fcd1,mixed8,1.0,1.0,1.0,1.0
pcb2,6fdb7f891ca8919f0898fcd1,top8,1.0,1.0,1.0,1.0
pcb2,734f3cec9eec135b130266c0,grid8,1.0,1.0,1.0,1.0
pcb2,734f3cec9eec135b130266c0,mixed8,1.0,1.0,1.0,1.0
pcb2,734f3cec9eec135b130266c0,top8,1.0,1.0,1.0,1.0
pcb2,73fc18451c00b691448763c1,grid8,0.0,0.0,0.0,0.0
pcb2,73fc18451c00b691448763c1,mixed8,1.0,1.0,1.0,1.0
pcb2,73fc18451c00b691448763c1,top8,1.0,1.0,1.0,1.0
pcb2,75a5838a6d051b79a9684558,grid8,1.0,1.0,1.0,1.0
pcb2,75a5838a6d051b79a9684558,mixed8,1.0,1.0,1.0,1.0
pcb2,75a5838a6d051b79a9684558,top8,1.0,1.0,1.0,1.0
pcb2,76c30b6fb52eb38e507d2dc5,grid8,0.0,0.0,0.0,0.0
pcb2,76c30b6fb52eb38e507d2dc5,mixed8,1.0,1.0,1.0,1.0
pcb2,76c30b6fb52eb38e507d2dc5,top8,1.0,1.0,1.0,1.0
pcb2,843bca24abf251865e56ed56,grid8,0.2,0.2,0.2,0.2
pcb2,843bca24abf251865e56ed56,mixed8,0.8,0.8,0.8,0.8
pcb2,843bca24abf251865e56ed56,top8,1.0,1.0,1.0,1.0
pcb2,844ad8281954962a34a5bf8c,grid8,1.0,1.0,1.0,1.0
pcb2,844ad8281954962a34a5bf8c,mixed8,0.75,0.75,0.75,0.75
pcb2,844ad8281954962a34a5bf8c,top8,0.75,0.75,0.75,0.75
pcb2,8fac390667fd5e96d54f7365,grid8,1.0,1.0,1.0,1.0
pcb2,8fac390667fd5e96d54f7365,mixed8,1.0,1.0,1.0,1.0
pcb2,8fac390667fd5e96d54f7365,top8,1.0,1.0,1.0,1.0
pcb2,96557f21d6aa5ae880a4458f,grid8,1.0,1.0,1.0,1.0
pcb2,96557f21d6aa5ae880a4458f,mixed8,1.0,1.0,1.0,1.0
pcb2,96557f21d6aa5ae880a4458f,top8,1.0,1.0,1.0,1.0
pcb2,9dcd7b88aa145c9956d55e28,grid8,0.0,0.0,0.0,0.0
pcb2,9dcd7b88aa145c9956d55e28,mixed8,1.0,1.0,1.0,1.0
pcb2,9dcd7b88aa145c9956d55e28,top8,1.0,1.0,1.0,1.0
pcb2,a3f3d4706393e7fb6290639a,grid8,0.0,0.0,0.0,0.0
pcb2,a3f3d4706393e7fb6290639a,mixed8,1.0,1.0,1.0,1.0
pcb2,a3f3d4706393e7fb6290639a,top8,1.0,1.0,1.0,1.0
pcb2,aadfd2dcc350943f2416b2dd,grid8,1.0,1.0,1.0,1.0
pcb2,aadfd2dcc350943f2416b2dd,mixed8,0.0,0.0,0.0,0.0
pcb2,aadfd2dcc350943f2416b2dd,top8,1.0,1.0,1.0,1.0
pcb2,ade09ecec40f2c9d7e7a559e,grid8,1.0,1.0,1.0,1.0
pcb2,ade09ecec40f2c9d7e7a559e,mixed8,1.0,1.0,1.0,1.0
pcb2,ade09ecec40f2c9d7e7a559e,top8,1.0,1.0,1.0,1.0
pcb2,ba63aa941366b93f0ebaeca2,grid8,0.0,0.0,0.0,0.0
pcb2,ba63aa941366b93f0ebaeca2,mixed8,1.0,1.0,1.0,1.0
pcb2,ba63aa941366b93f0ebaeca2,top8,1.0,1.0,1.0,1.0
pcb2,c75d1316fd33a72b0af4c5e4,grid8,0.0,0.0,0.0,0.0
pcb2,c75d1316fd33a72b0af4c5e4,mixed8,1.0,1.0,1.0,1.0
pcb2,c75d1316fd33a72b0af4c5e4,top8,1.0,1.0,1.0,1.0
pcb2,c7ae6b358d344ed02f059979,grid8,0.0,0.0,0.0,0.0
pcb2,c7ae6b358d344ed02f059979,mixed8,1.0,1.0,1.0,1.0
pcb2,c7ae6b358d344ed02f059979,top8,1.0,1.0,1.0,1.0
pcb2,cc08af32cf19a56d899bcf9a,grid8,1.0,1.0,1.0,1.0
pcb2,cc08af32cf19a56d899bcf9a,mixed8,1.0,1.0,1.0,1.0
pcb2,cc08af32cf19a56d899bcf9a,top8,1.0,1.0,1.0,1.0
pcb2,d0055a1c157529b0573e9797,grid8,0.04557699917810721,0.04557699917810721,0.0,0.0
pcb2,d0055a1c157529b0573e9797,mixed8,1.0,1.0,1.0,1.0
pcb2,d0055a1c157529b0573e9797,top8,1.0,1.0,1.0,1.0
pcb2,d04fb07abcc9f87fd3b69169,grid8,0.6758462421113024,0.6758462421113024,0.7142857142857143,0.5714285714285714
pcb2,d04fb07abcc9f87fd3b69169,mixed8,1.0,1.0,1.0,1.0
pcb2,d04fb07abcc9f87fd3b69169,top8,1.0,1.0,1.0,1.0
pcb2,d343c2a2cbca687849a3010d,grid8,0.0,0.0,0.0,0.0
pcb2,d343c2a2cbca687849a3010d,mixed8,1.0,1.0,1.0,1.0
pcb2,d343c2a2cbca687849a3010d,top8,1.0,1.0,1.0,1.0
pcb2,d5d38247b3750584b90e5c29,grid8,0.5,0.5,0.5,0.5
pcb2,d5d38247b3750584b90e5c29,mixed8,0.5,0.5,0.5,0.5
pcb2,d5d38247b3750584b90e5c29,top8,1.0,1.0,1.0,1.0
pcb2,d9fc0603ee4f26815a3e863a,grid8,0.14814814814814814,0.14814814814814814,0.0,0.0
pcb2,d9fc0603ee4f26815a3e863a,mixed8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
pcb2,d9fc0603ee4f26815a3e863a,top8,1.0,1.0,1.0,1.0
pcb2,e4861796e2e4468e0112e833,grid8,0.0,0.0,0.0,0.0
pcb2,e4861796e2e4468e0112e833,mixed8,0.5,0.5,0.5,0.5
pcb2,e4861796e2e4468e0112e833,top8,1.0,1.0,1.0,1.0
pcb2,e96e226b798c2f75f8be448b,grid8,0.4653679653679653,0.4653679653679653,0.5,0.5
pcb2,e96e226b798c2f75f8be448b,mixed8,0.453125,0.453125,0.5,0.25
pcb2,e96e226b798c2f75f8be448b,top8,0.953125,0.953125,1.0,0.75
pcb2,ea80968873d9da594441c2d7,grid8,0.0,0.0,0.0,0.0
pcb2,ea80968873d9da594441c2d7,mixed8,1.0,1.0,1.0,1.0
pcb2,ea80968873d9da594441c2d7,top8,1.0,1.0,1.0,1.0
pcb2,eeb0f9de2bffec5cced2a0ff,grid8,0.0,0.0,0.0,0.0
pcb2,eeb0f9de2bffec5cced2a0ff,mixed8,1.0,1.0,1.0,1.0
pcb2,eeb0f9de2bffec5cced2a0ff,top8,1.0,1.0,1.0,1.0
pcb2,f05ab3c24065985287fcdc4d,grid8,0.4104627766599598,0.5,0.5,0.25
pcb2,f05ab3c24065985287fcdc4d,mixed8,1.0,1.0,1.0,1.0
pcb2,f05ab3c24065985287fcdc4d,top8,1.0,1.0,1.0,1.0
pcb2,f19f9dd394dcf709d33a91a1,grid8,1.0,1.0,1.0,1.0
pcb2,f19f9dd394dcf709d33a91a1,mixed8,1.0,1.0,1.0,1.0
pcb2,f19f9dd394dcf709d33a91a1,top8,1.0,1.0,1.0,1.0
pcb2,f3f49db511a77f3f8bae01fa,grid8,1.0,1.0,1.0,1.0
pcb2,f3f49db511a77f3f8bae01fa,mixed8,1.0,1.0,1.0,1.0
pcb2,f3f49db511a77f3f8bae01fa,top8,1.0,1.0,1.0,1.0
pcb2,f5b0f44066263eac6e77f054,grid8,0.0,0.0,0.0,0.0
pcb2,f5b0f44066263eac6e77f054,mixed8,1.0,1.0,1.0,1.0
pcb2,f5b0f44066263eac6e77f054,top8,1.0,1.0,1.0,1.0
pcb2,f645c03fd2cdd71d8649824d,grid8,1.0,1.0,1.0,1.0
pcb2,f645c03fd2cdd71d8649824d,mixed8,1.0,1.0,1.0,1.0
pcb2,f645c03fd2cdd71d8649824d,top8,1.0,1.0,1.0,1.0
pcb2,faf71a290ac9d8c0d6bf4424,grid8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
pcb2,faf71a290ac9d8c0d6bf4424,mixed8,1.0,1.0,1.0,1.0
pcb2,faf71a290ac9d8c0d6bf4424,top8,1.0,1.0,1.0,1.0
pcb2,fc0211f53eb8a3eb1fa5941b,grid8,1.0,1.0,1.0,1.0
pcb2,fc0211f53eb8a3eb1fa5941b,mixed8,1.0,1.0,1.0,1.0
pcb2,fc0211f53eb8a3eb1fa5941b,top8,1.0,1.0,1.0,1.0
pcb2,feb3e41656025da3bc354582,grid8,0.0,0.0,0.0,0.0
pcb2,feb3e41656025da3bc354582,mixed8,1.0,1.0,1.0,1.0
pcb2,feb3e41656025da3bc354582,top8,1.0,1.0,1.0,1.0
pcb3,00160ff324c599b2c715a0b5,grid8,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
pcb3,00160ff324c599b2c715a0b5,mixed8,1.0,1.0,1.0,1.0
pcb3,00160ff324c599b2c715a0b5,top8,1.0,1.0,1.0,1.0
pcb3,12f6de240f34609698a449ec,grid8,1.0,1.0,1.0,1.0
pcb3,12f6de240f34609698a449ec,mixed8,1.0,1.0,1.0,1.0
pcb3,12f6de240f34609698a449ec,top8,1.0,1.0,1.0,1.0
pcb3,14f02280ec42c1ccc8aac851,grid8,0.0,0.0,0.0,0.0
pcb3,14f02280ec42c1ccc8aac851,mixed8,1.0,1.0,1.0,1.0
pcb3,14f02280ec42c1ccc8aac851,top8,1.0,1.0,1.0,1.0
pcb3,15c3ae0d8743e8989805d796,grid8,0.0,0.0,0.0,0.0
pcb3,15c3ae0d8743e8989805d796,mixed8,1.0,1.0,1.0,1.0
pcb3,15c3ae0d8743e8989805d796,top8,1.0,1.0,1.0,1.0
pcb3,18e1a3f7f9f9b8caa40609cc,grid8,0.0,0.0,0.0,0.0
pcb3,18e1a3f7f9f9b8caa40609cc,mixed8,1.0,1.0,1.0,1.0
pcb3,18e1a3f7f9f9b8caa40609cc,top8,1.0,1.0,1.0,1.0
pcb3,249f8e1272d8883ea47662fb,grid8,0.2,0.2,0.2,0.2
pcb3,249f8e1272d8883ea47662fb,mixed8,0.8,0.8,0.8,0.8
pcb3,249f8e1272d8883ea47662fb,top8,0.8,0.8,0.8,0.8
pcb3,32c9f568a03a9e26ef015b76,grid8,0.2383561643835616,0.2383561643835616,0.2,0.2
pcb3,32c9f568a03a9e26ef015b76,mixed8,1.0,1.0,1.0,1.0
pcb3,32c9f568a03a9e26ef015b76,top8,1.0,1.0,1.0,1.0
pcb3,36890e55c2c6b3d21fb8bd1b,grid8,1.0,1.0,1.0,1.0
pcb3,36890e55c2c6b3d21fb8bd1b,mixed8,1.0,1.0,1.0,1.0
pcb3,36890e55c2c6b3d21fb8bd1b,top8,1.0,1.0,1.0,1.0
pcb3,3c4a804044a0d360622a6542,grid8,1.0,1.0,1.0,1.0
pcb3,3c4a804044a0d360622a6542,mixed8,1.0,1.0,1.0,1.0
pcb3,3c4a804044a0d360622a6542,top8,1.0,1.0,1.0,1.0
pcb3,3d87b297c6b243bf9e8a1daa,grid8,0.0,0.0,0.0,0.0
pcb3,3d87b297c6b243bf9e8a1daa,mixed8,1.0,1.0,1.0,1.0
pcb3,3d87b297c6b243bf9e8a1daa,top8,1.0,1.0,1.0,1.0
pcb3,3f5daadf1432eed743eaeb72,grid8,0.0,0.0,0.0,0.0
pcb3,3f5daadf1432eed743eaeb72,mixed8,1.0,1.0,1.0,1.0
pcb3,3f5daadf1432eed743eaeb72,top8,1.0,1.0,1.0,1.0
pcb3,4306ab11db3608ce4a569108,grid8,0.0,0.0,0.0,0.0
pcb3,4306ab11db3608ce4a569108,mixed8,1.0,1.0,1.0,1.0
pcb3,4306ab11db3608ce4a569108,top8,1.0,1.0,1.0,1.0
pcb3,4373511abe35d425e9676a2a,grid8,0.0,0.0,0.0,0.0
pcb3,4373511abe35d425e9676a2a,mixed8,1.0,1.0,1.0,1.0
pcb3,4373511abe35d425e9676a2a,top8,1.0,1.0,1.0,1.0
pcb3,4a749e9a94c97d05b64241aa,grid8,0.0,0.0,0.0,0.0
pcb3,4a749e9a94c97d05b64241aa,mixed8,1.0,1.0,1.0,1.0
pcb3,4a749e9a94c97d05b64241aa,top8,1.0,1.0,1.0,1.0
pcb3,4f82198a3d1004d1e280622f,grid8,0.0,0.0,0.0,0.0
pcb3,4f82198a3d1004d1e280622f,mixed8,0.0,0.0,0.0,0.0
pcb3,4f82198a3d1004d1e280622f,top8,0.0,0.0,0.0,0.0
pcb3,52546fda84f54d6a1fecaf2e,grid8,0.0,0.0,0.0,0.0
pcb3,52546fda84f54d6a1fecaf2e,mixed8,1.0,1.0,1.0,1.0
pcb3,52546fda84f54d6a1fecaf2e,top8,1.0,1.0,1.0,1.0
pcb3,5a9bd58da8232d623302a431,grid8,1.0,1.0,1.0,1.0
pcb3,5a9bd58da8232d623302a431,mixed8,1.0,1.0,1.0,1.0
pcb3,5a9bd58da8232d623302a431,top8,1.0,1.0,1.0,1.0
pcb3,5e22de1b20c6b8a851188e87,grid8,0.0,0.0,0.0,0.0
pcb3,5e22de1b20c6b8a851188e87,mixed8,1.0,1.0,1.0,1.0
pcb3,5e22de1b20c6b8a851188e87,top8,1.0,1.0,1.0,1.0
pcb3,63fe5945d26e0efa418a77e6,grid8,0.0,0.0,0.0,0.0
pcb3,63fe5945d26e0efa418a77e6,mixed8,1.0,1.0,1.0,1.0
pcb3,63fe5945d26e0efa418a77e6,top8,1.0,1.0,1.0,1.0
pcb3,652343ecfc3c939f01d8e928,grid8,0.0,0.0,0.0,0.0
pcb3,652343ecfc3c939f01d8e928,mixed8,1.0,1.0,1.0,1.0
pcb3,652343ecfc3c939f01d8e928,top8,1.0,1.0,1.0,1.0
pcb3,6b05141a06e123ce944355e2,grid8,0.0,0.0,0.0,0.0
pcb3,6b05141a06e123ce944355e2,mixed8,1.0,1.0,1.0,1.0
pcb3,6b05141a06e123ce944355e2,top8,1.0,1.0,1.0,1.0
pcb3,7197ad0bd1ca57ef77bcdf39,grid8,0.21564885496183206,0.21564885496183206,0.3333333333333333,0.0
pcb3,7197ad0bd1ca57ef77bcdf39,mixed8,1.0,1.0,1.0,1.0
pcb3,7197ad0bd1ca57ef77bcdf39,top8,1.0,1.0,1.0,1.0
pcb3,7b3aa78e93b96651be784a04,grid8,0.1399135549289356,0.1399135549289356,0.16666666666666666,0.1
pcb3,7b3aa78e93b96651be784a04,mixed8,1.0,1.0,1.0,1.0
pcb3,7b3aa78e93b96651be784a04,top8,1.0,1.0,1.0,1.0
pcb3,7b930fe92c62d542c51727f6,grid8,0.0,0.0,0.0,0.0
pcb3,7b930fe92c62d542c51727f6,mixed8,1.0,1.0,1.0,1.0
pcb3,7b930fe92c62d542c51727f6,top8,1.0,1.0,1.0,1.0
pcb3,7e9bdf56b2622729636c1045,grid8,0.0,0.0,0.0,0.0
pcb3,7e9bdf56b2622729636c1045,mixed8,0.0,0.0,0.0,0.0
pcb3,7e9bdf56b2622729636c1045,top8,1.0,1.0,1.0,1.0
pcb3,934643e8423388494ab08704,grid8,0.14275838751182746,0.14275838751182746,0.23076923076923078,0.0
pcb3,934643e8423388494ab08704,mixed8,1.0,1.0,1.0,1.0
pcb3,934643e8423388494ab08704,top8,1.0,1.0,1.0,1.0
pcb3,a1479eb073103ac29bf7aee5,grid8,0.8586956521739131,0.875,1.0,0.0
pcb3,a1479eb073103ac29bf7aee5,mixed8,0.29891304347826086,0.29891304347826086,0.0,0.0
pcb3,a1479eb073103ac29bf7aee5,top8,1.0,1.0,1.0,1.0
pcb3,a34a9649cc479852c9c16a76,grid8,0.7429718875502008,0.7429718875502008,0.5,0.5
pcb3,a34a9649cc479852c9c16a76,mixed8,1.0,1.0,1.0,1.0
pcb3,a34a9649cc479852c9c16a76,top8,1.0,1.0,1.0,1.0
pcb3,a569d3990d1513165c49cccf,grid8,0.2753623188405797,0.2753623188405797,0.3333333333333333,0.0
pcb3,a569d3990d1513165c49cccf,mixed8,1.0,1.0,1.0,1.0
pcb3,a569d3990d1513165c49cccf,top8,1.0,1.0,1.0,1.0
pcb3,b1e4cce03596b43b79ea9b56,grid8,0.013888888888888888,0.013888888888888888,0.0,0.0
pcb3,b1e4cce03596b43b79ea9b56,mixed8,0.44894773941524496,0.44894773941524496,0.3333333333333333,0.3333333333333333
pcb3,b1e4cce03596b43b79ea9b56,top8,1.0,1.0,1.0,1.0
pcb3,b284edc37259b804e1588c05,grid8,0.0,0.0,0.0,0.0
pcb3,b284edc37259b804e1588c05,mixed8,1.0,1.0,1.0,1.0
pcb3,b284edc37259b804e1588c05,top8,1.0,1.0,1.0,1.0
pcb3,b831d785f037d22df96d4bba,grid8,0.0,0.0,0.0,0.0
pcb3,b831d785f037d22df96d4bba,mixed8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
pcb3,b831d785f037d22df96d4bba,top8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
pcb3,bcc4280fb7ff5c2da59097f0,grid8,0.0,0.0,0.0,0.0
pcb3,bcc4280fb7ff5c2da59097f0,mixed8,1.0,1.0,1.0,1.0
pcb3,bcc4280fb7ff5c2da59097f0,top8,1.0,1.0,1.0,1.0
pcb3,c850ed3e3fdd330aeb92bb23,grid8,0.0,0.0,0.0,0.0
pcb3,c850ed3e3fdd330aeb92bb23,mixed8,1.0,1.0,1.0,1.0
pcb3,c850ed3e3fdd330aeb92bb23,top8,1.0,1.0,1.0,1.0
pcb3,ce08ed8426b8499dce325f94,grid8,0.032,0.032,0.0,0.0
pcb3,ce08ed8426b8499dce325f94,mixed8,1.0,1.0,1.0,1.0
pcb3,ce08ed8426b8499dce325f94,top8,1.0,1.0,1.0,1.0
pcb3,d131209a7aa6c748e7ed53f3,grid8,0.0,0.0,0.0,0.0
pcb3,d131209a7aa6c748e7ed53f3,mixed8,1.0,1.0,1.0,1.0
pcb3,d131209a7aa6c748e7ed53f3,top8,1.0,1.0,1.0,1.0
pcb3,d3f9ce53374c295ee2be4662,grid8,0.19723137453685266,0.19723137453685266,0.16666666666666666,0.0
pcb3,d3f9ce53374c295ee2be4662,mixed8,1.0,1.0,1.0,1.0
pcb3,d3f9ce53374c295ee2be4662,top8,1.0,1.0,1.0,1.0
pcb3,d4b0eec4535fdfd674e4c71e,grid8,0.0,0.0,0.0,0.0
pcb3,d4b0eec4535fdfd674e4c71e,mixed8,1.0,1.0,1.0,1.0
pcb3,d4b0eec4535fdfd674e4c71e,top8,1.0,1.0,1.0,1.0
pcb3,dc1e7b75565f5b8171c95bf5,grid8,0.5,0.5,0.5,0.5
pcb3,dc1e7b75565f5b8171c95bf5,mixed8,0.0,0.0,0.0,0.0
pcb3,dc1e7b75565f5b8171c95bf5,top8,1.0,1.0,1.0,1.0
pcb3,e219ccecbb0fa925b4ee168c,grid8,0.0,0.0,0.0,0.0
pcb3,e219ccecbb0fa925b4ee168c,mixed8,1.0,1.0,1.0,1.0
pcb3,e219ccecbb0fa925b4ee168c,top8,1.0,1.0,1.0,1.0
pcb3,edec0f96045bd10e9803db12,grid8,0.0,0.0,0.0,0.0
pcb3,edec0f96045bd10e9803db12,mixed8,1.0,1.0,1.0,1.0
pcb3,edec0f96045bd10e9803db12,top8,1.0,1.0,1.0,1.0
pcb3,f73d56126da134c469e66dd7,grid8,0.0,0.0,0.0,0.0
pcb3,f73d56126da134c469e66dd7,mixed8,0.0,0.0,0.0,0.0
pcb3,f73d56126da134c469e66dd7,top8,1.0,1.0,1.0,1.0
pcb3,faa43040d0a6fc9e74142c2f,grid8,0.0,0.0,0.0,0.0
pcb3,faa43040d0a6fc9e74142c2f,mixed8,1.0,1.0,1.0,1.0
pcb3,faa43040d0a6fc9e74142c2f,top8,1.0,1.0,1.0,1.0
pcb3,faa514ab45e01a4b854740cf,grid8,0.5,0.5,0.5,0.5
pcb3,faa514ab45e01a4b854740cf,mixed8,1.0,1.0,1.0,1.0
pcb3,faa514ab45e01a4b854740cf,top8,1.0,1.0,1.0,1.0
pcb3,fcb791ab3ea3fb7a609f757e,grid8,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
pcb3,fcb791ab3ea3fb7a609f757e,mixed8,1.0,1.0,1.0,1.0
pcb3,fcb791ab3ea3fb7a609f757e,top8,0.9693301049233253,1.0,1.0,1.0
pcb3,fd1ba76f2cac314fa9e195a7,grid8,0.6822429906542056,0.6822429906542056,1.0,0.0
pcb3,fd1ba76f2cac314fa9e195a7,mixed8,1.0,1.0,1.0,1.0
pcb3,fd1ba76f2cac314fa9e195a7,top8,1.0,1.0,1.0,1.0
pcb3,fed78b28902ec90460c78fc3,grid8,0.0,0.0,0.0,0.0
pcb3,fed78b28902ec90460c78fc3,mixed8,1.0,1.0,1.0,1.0
pcb3,fed78b28902ec90460c78fc3,top8,1.0,1.0,1.0,1.0
pcb4,00fa6be94b9f1137a440b277,grid8,0.0,0.0,0.0,0.0
pcb4,00fa6be94b9f1137a440b277,mixed8,1.0,1.0,1.0,1.0
pcb4,00fa6be94b9f1137a440b277,top8,1.0,1.0,1.0,1.0
pcb4,027038eb34c752939a1e0aa2,grid8,0.6661392405063291,0.6666666666666666,0.6666666666666666,0.6666666666666666
pcb4,027038eb34c752939a1e0aa2,mixed8,1.0,1.0,1.0,1.0
pcb4,027038eb34c752939a1e0aa2,top8,1.0,1.0,1.0,1.0
pcb4,190a2a3d2a2b8ee2288dcdb1,grid8,0.0,0.0,0.0,0.0
pcb4,190a2a3d2a2b8ee2288dcdb1,mixed8,0.26939991488154347,0.26939991488154347,0.2631578947368421,0.2631578947368421
pcb4,190a2a3d2a2b8ee2288dcdb1,top8,1.0,1.0,1.0,1.0
pcb4,1e7940bd5a34afe21e45549f,grid8,0.0,0.0,0.0,0.0
pcb4,1e7940bd5a34afe21e45549f,mixed8,0.5,0.5,0.5,0.5
pcb4,1e7940bd5a34afe21e45549f,top8,0.5,0.5,0.5,0.5
pcb4,2a3381ab00f3a412b4144b3b,grid8,0.0,0.0,0.0,0.0
pcb4,2a3381ab00f3a412b4144b3b,mixed8,1.0,1.0,1.0,1.0
pcb4,2a3381ab00f3a412b4144b3b,top8,1.0,1.0,1.0,1.0
pcb4,2de9d5cdfc61fe53c1d226f1,grid8,0.0,0.0,0.0,0.0
pcb4,2de9d5cdfc61fe53c1d226f1,mixed8,1.0,1.0,1.0,1.0
pcb4,2de9d5cdfc61fe53c1d226f1,top8,1.0,1.0,1.0,1.0
pcb4,32ccad4fbea9506978472013,grid8,0.39821060725683877,0.39821060725683877,0.6666666666666666,0.0
pcb4,32ccad4fbea9506978472013,mixed8,1.0,1.0,1.0,1.0
pcb4,32ccad4fbea9506978472013,top8,1.0,1.0,1.0,1.0
pcb4,37b09625a0bfb14b576704b7,grid8,0.0,0.0,0.0,0.0
pcb4,37b09625a0bfb14b576704b7,mixed8,1.0,1.0,1.0,1.0
