category,q_source,q_direction,eta,gamma,auroc_V3_naive,auroc_quality_qcr,auroc_adaptive_qcr,auroc_Q_alone,delta_quality_minus_V3,delta_adaptive_minus_V3,delta_adaptive_minus_quality
sheet_metal,num_candidates_x,inverted,0.15,0.05,0.7425925925925927,0.7259259259259259,0.7222222222222222,0.5166666666666666,-0.01666666666666683,-0.020370370370370483,-0.0037037037037036535
vial,num_candidates_x,inverted,0.15,0.05,0.9182389937106918,0.9119496855345912,0.9119496855345912,0.5639412997903565,-0.0062893081761006275,-0.0062893081761006275,0.0
walnuts,num_candidates_x,inverted,0.15,0.05,0.777037037037037,0.7733333333333333,0.7733333333333333,0.5807407407407408,-0.0037037037037036535,-0.0037037037037036535,0.0
fruit_jelly,num_candidates_x,inverted,0.2,0.0,0.8766666666666668,0.8333333333333335,0.8333333333333335,0.4766666666666667,-0.043333333333333335,-0.043333333333333335,0.0
sheet_metal,num_candidates_x,inverted,0.2,0.0,0.7425925925925927,0.7111111111111111,0.7111111111111111,0.5166666666666666,-0.031481481481481555,-0.031481481481481555,0.0
vial,num_candidates_x,inverted,0.2,0.0,0.9182389937106918,0.9025157232704403,0.9025157232704403,0.5639412997903565,-0.01572327044025157,-0.01572327044025157,0.0
walnuts,num_candidates_x,inverted,0.2,0.0,0.777037037037037,0.7696296296296297,0.7696296296296297,0.5807407407407408,-0.007407407407407307,-0.007407407407407307,0.0
fruit_jelly,num_candidates_x,inverted,0.2,0.01,0.8766666666666668,0.8333333333333335,0.8333333333333335,0.4766666666666667,-0.043333333333333335,-0.043333333333333335,0.0
sheet_metal,num_candidates_x,inverted,0.2,0.01,0.7425925925925927,0.7111111111111111,0.7111111111111111,0.5166666666666666,-0.031481481481481555,-0.031481481481481555,0.0
vial,num_candidates_x,inverted,0.2,0.01,0.9182389937106918,0.9025157232704403,0.9025157232704403,0.5639412997903565,-0.01572327044025157,-0.01572327044025157,0.0
walnuts,num_candidates_x,inverted,0.2,0.01,0.777037037037037,0.7696296296296297,0.7696296296296297,0.5807407407407408,-0.007407407407407307,-0.007407407407407307,0.0
fruit_jelly,num_candidates_x,inverted,0.2,0.03,0.8766666666666668,0.8333333333333335,0.8333333333333335,0.4766666666666667,-0.043333333333333335,-0.043333333333333335,0.0
sheet_metal,num_candidates_x,inverted,0.2,0.03,0.7425925925925927,0.7111111111111111,0.7111111111111111,0.5166666666666666,-0.031481481481481555,-0.031481481481481555,0.0
vial,num_candidates_x,inverted,0.2,0.03,0.9182389937106918,0.9025157232704403,0.9025157232704403,0.5639412997903565,-0.01572327044025157,-0.01572327044025157,0.0
walnuts,num_candidates_x,inverted,0.2,0.03,0.777037037037037,0.7696296296296297,0.7696296296296297,0.5807407407407408,-0.007407407407407307,-0.007407407407407307,0.0
fruit_jelly,num_candidates_x,inverted,0.2,0.05,0.8766666666666668,0.8333333333333335,0.8333333333333335,0.4766666666666667,-0.043333333333333335,-0.043333333333333335,0.0
sheet_metal,num_candidates_x,inverted,0.2,0.05,0.7425925925925927,0.7111111111111111,0.7092592592592593,0.5166666666666666,-0.031481481481481555,-0.03333333333333344,-0.0018518518518518823
vial,num_candidates_x,inverted,0.2,0.05,0.9182389937106918,0.9025157232704403,0.9014675052410901,0.5639412997903565,-0.01572327044025157,-0.016771488469601747,-0.0010482180293501786
walnuts,num_candidates_x,inverted,0.2,0.05,0.777037037037037,0.7696296296296297,0.768888888888889,0.5807407407407408,-0.007407407407407307,-0.008148148148148016,-0.0007407407407407085
fruit_jelly,num_candidates_x,inverted,0.25,0.0,0.8766666666666668,0.8300000000000001,0.8300000000000001,0.4766666666666667,-0.046666666666666745,-0.046666666666666745,0.0
sheet_metal,num_candidates_x,inverted,0.25,0.0,0.7425925925925927,0.7185185185185186,0.7185185185185186,0.5166666666666666,-0.024074074074074137,-0.024074074074074137,0.0
vial,num_candidates_x,inverted,0.25,0.0,0.9182389937106918,0.8867924528301887,0.8867924528301887,0.5639412997903565,-0.03144654088050314,-0.03144654088050314,0.0
walnuts,num_candidates_x,inverted,0.25,0.0,0.777037037037037,0.7674074074074074,0.7674074074074074,0.5807407407407408,-0.009629629629629544,-0.009629629629629544,0.0
fruit_jelly,num_candidates_x,inverted,0.25,0.01,0.8766666666666668,0.8300000000000001,0.8300000000000001,0.4766666666666667,-0.046666666666666745,-0.046666666666666745,0.0
sheet_metal,num_candidates_x,inverted,0.25,0.01,0.7425925925925927,0.7185185185185186,0.7166666666666667,0.5166666666666666,-0.024074074074074137,-0.02592592592592602,-0.0018518518518518823
vial,num_candidates_x,inverted,0.25,0.01,0.9182389937106918,0.8867924528301887,0.8867924528301887,0.5639412997903565,-0.03144654088050314,-0.03144654088050314,0.0
walnuts,num_candidates_x,inverted,0.25,0.01,0.777037037037037,0.7674074074074074,0.7674074074074074,0.5807407407407408,-0.009629629629629544,-0.009629629629629544,0.0
fruit_jelly,num_candidates_x,inverted,0.25,0.03,0.8766666666666668,0.8300000000000001,0.8300000000000001,0.4766666666666667,-0.046666666666666745,-0.046666666666666745,0.0
sheet_metal,num_candidates_x,inverted,0.25,0.03,0.7425925925925927,0.7185185185185186,0.7166666666666667,0.5166666666666666,-0.024074074074074137,-0.02592592592592602,-0.0018518518518518823
vial,num_candidates_x,inverted,0.25,0.03,0.9182389937106918,0.8867924528301887,0.8867924528301887,0.5639412997903565,-0.03144654088050314,-0.03144654088050314,0.0
walnuts,num_candidates_x,inverted,0.25,0.03,0.777037037037037,0.7674074074074074,0.7666666666666667,0.5807407407407408,-0.009629629629629544,-0.010370370370370252,-0.0007407407407407085
fruit_jelly,num_candidates_x,inverted,0.25,0.05,0.8766666666666668,0.8300000000000001,0.8300000000000001,0.4766666666666667,-0.046666666666666745,-0.046666666666666745,0.0
sheet_metal,num_candidates_x,inverted,0.25,0.05,0.7425925925925927,0.7185185185185186,0.7166666666666667,0.5166666666666666,-0.024074074074074137,-0.02592592592592602,-0.0018518518518518823
vial,num_candidates_x,inverted,0.25,0.05,0.9182389937106918,0.8867924528301887,0.8867924528301887,0.5639412997903565,-0.03144654088050314,-0.03144654088050314,0.0
walnuts,num_candidates_x,inverted,0.25,0.05,0.777037037037037,0.7674074074074074,0.7666666666666667,0.5807407407407408,-0.009629629629629544,-0.010370370370370252,-0.0007407407407407085
fruit_jelly,num_candidates_x,inverted,0.3,0.0,0.8766666666666668,0.8200000000000001,0.8200000000000001,0.4766666666666667,-0.056666666666666754,-0.056666666666666754,0.0
sheet_metal,num_candidates_x,inverted,0.3,0.0,0.7425925925925927,0.7148148148148149,0.7148148148148149,0.5166666666666666,-0.02777777777777779,-0.02777777777777779,0.0
vial,num_candidates_x,inverted,0.3,0.0,0.9182389937106918,0.8763102725366877,0.8763102725366877,0.5639412997903565,-0.04192872117400415,-0.04192872117400415,0.0
walnuts,num_candidates_x,inverted,0.3,0.0,0.777037037037037,0.7666666666666666,0.7666666666666666,0.5807407407407408,-0.010370370370370363,-0.010370370370370363,0.0
fruit_jelly,num_candidates_x,inverted,0.3,0.01,0.8766666666666668,0.8200000000000001,0.8200000000000001,0.4766666666666667,-0.056666666666666754,-0.056666666666666754,0.0
sheet_metal,num_candidates_x,inverted,0.3,0.01,0.7425925925925927,0.7148148148148149,0.712962962962963,0.5166666666666666,-0.02777777777777779,-0.029629629629629672,-0.0018518518518518823
vial,num_candidates_x,inverted,0.3,0.01,0.9182389937106918,0.8763102725366877,0.8763102725366877,0.5639412997903565,-0.04192872117400415,-0.04192872117400415,0.0
walnuts,num_candidates_x,inverted,0.3,0.01,0.777037037037037,0.7666666666666666,0.7666666666666666,0.5807407407407408,-0.010370370370370363,-0.010370370370370363,0.0
fruit_jelly,num_candidates_x,inverted,0.3,0.03,0.8766666666666668,0.8200000000000001,0.8200000000000001,0.4766666666666667,-0.056666666666666754,-0.056666666666666754,0.0
sheet_metal,num_candidates_x,inverted,0.3,0.03,0.7425925925925927,0.7148148148148149,0.7111111111111111,0.5166666666666666,-0.02777777777777779,-0.031481481481481555,-0.0037037037037037646
vial,num_candidates_x,inverted,0.3,0.03,0.9182389937106918,0.8763102725366877,0.8763102725366877,0.5639412997903565,-0.04192872117400415,-0.04192872117400415,0.0
walnuts,num_candidates_x,inverted,0.3,0.03,0.777037037037037,0.7666666666666666,0.7651851851851853,0.5807407407407408,-0.010370370370370363,-0.011851851851851669,-0.001481481481481306
fruit_jelly,num_candidates_x,inverted,0.3,0.05,0.8766666666666668,0.8200000000000001,0.8200000000000001,0.4766666666666667,-0.056666666666666754,-0.056666666666666754,0.0
sheet_metal,num_candidates_x,inverted,0.3,0.05,0.7425925925925927,0.7148148148148149,0.7092592592592593,0.5166666666666666,-0.02777777777777779,-0.03333333333333344,-0.005555555555555647
vial,num_candidates_x,inverted,0.3,0.05,0.9182389937106918,0.8763102725366877,0.8763102725366877,0.5639412997903565,-0.04192872117400415,-0.04192872117400415,0.0
walnuts,num_candidates_x,inverted,0.3,0.05,0.777037037037037,0.7666666666666666,0.7651851851851853,0.5807407407407408,-0.010370370370370363,-0.011851851851851669,-0.001481481481481306
fruit_jelly,num_candidates_x,inverted,0.35,0.0,0.8766666666666668,0.8166666666666667,0.8166666666666667,0.4766666666666667,-0.060000000000000164,-0.060000000000000164,0.0
sheet_metal,num_candidates_x,inverted,0.35,0.0,0.7425925925925927,0.7203703703703703,0.7203703703703703,0.5166666666666666,-0.022222222222222365,-0.022222222222222365,0.0
vial,num_candidates_x,inverted,0.35,0.0,0.9182389937106918,0.8710691823899371,0.8710691823899371,0.5639412997903565,-0.047169811320754707,-0.047169811320754707,0.0
walnuts,num_candidates_x,inverted,0.35,0.0,0.777037037037037,0.7622222222222222,0.7622222222222222,0.5807407407407408,-0.014814814814814725,-0.014814814814814725,0.0
fruit_jelly,num_candidates_x,inverted,0.35,0.01,0.8766666666666668,0.8166666666666667,0.8166666666666667,0.4766666666666667,-0.060000000000000164,-0.060000000000000164,0.0
sheet_metal,num_candidates_x,inverted,0.35,0.01,0.7425925925925927,0.7203703703703703,0.7203703703703703,0.5166666666666666,-0.022222222222222365,-0.022222222222222365,0.0
vial,num_candidates_x,inverted,0.35,0.01,0.9182389937106918,0.8710691823899371,0.8710691823899371,0.5639412997903565,-0.047169811320754707,-0.047169811320754707,0.0
walnuts,num_candidates_x,inverted,0.35,0.01,0.777037037037037,0.7622222222222222,0.7622222222222222,0.5807407407407408,-0.014814814814814725,-0.014814814814814725,0.0
fruit_jelly,num_candidates_x,inverted,0.35,0.03,0.8766666666666668,0.8166666666666667,0.8200000000000001,0.4766666666666667,-0.060000000000000164,-0.056666666666666754,0.0033333333333334103
sheet_metal,num_candidates_x,inverted,0.35,0.03,0.7425925925925927,0.7203703703703703,0.7203703703703703,0.5166666666666666,-0.022222222222222365,-0.022222222222222365,0.0
vial,num_candidates_x,inverted,0.35,0.03,0.9182389937106918,0.8710691823899371,0.8700209643605871,0.5639412997903565,-0.047169811320754707,-0.048218029350104774,-0.0010482180293500676
walnuts,num_candidates_x,inverted,0.35,0.03,0.777037037037037,0.7622222222222222,0.7622222222222222,0.5807407407407408,-0.014814814814814725,-0.014814814814814725,0.0
fruit_jelly,num_candidates_x,inverted,0.35,0.05,0.8766666666666668,0.8166666666666667,0.8200000000000001,0.4766666666666667,-0.060000000000000164,-0.056666666666666754,0.0033333333333334103
sheet_metal,num_candidates_x,inverted,0.35,0.05,0.7425925925925927,0.7203703703703703,0.7203703703703703,0.5166666666666666,-0.022222222222222365,-0.022222222222222365,0.0
vial,num_candidates_x,inverted,0.35,0.05,0.9182389937106918,0.8710691823899371,0.868972746331237,0.5639412997903565,-0.047169811320754707,-0.04926624737945484,-0.002096436058700135
walnuts,num_candidates_x,inverted,0.35,0.05,0.777037037037037,0.7622222222222222,0.7614814814814815,0.5807407407407408,-0.014814814814814725,-0.015555555555555434,-0.0007407407407407085
fruit_jelly,tight_top1_score,direct,0.05,0.0,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.7366666666666667,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_top1_score,direct,0.05,0.0,0.7425925925925927,0.7388888888888889,0.7388888888888889,0.4925925925925926,-0.0037037037037037646,-0.0037037037037037646,0.0
vial,tight_top1_score,direct,0.05,0.0,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.3752620545073375,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_top1_score,direct,0.05,0.0,0.777037037037037,0.78,0.78,0.562962962962963,0.002962962962963056,0.002962962962963056,0.0
fruit_jelly,tight_top1_score,direct,0.05,0.01,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.7366666666666667,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_top1_score,direct,0.05,0.01,0.7425925925925927,0.7388888888888889,0.737037037037037,0.4925925925925926,-0.0037037037037037646,-0.005555555555555647,-0.0018518518518518823
vial,tight_top1_score,direct,0.05,0.01,0.9182389937106918,0.9171907756813418,0.9182389937106918,0.3752620545073375,-0.0010482180293500676,0.0,0.0010482180293500676
walnuts,tight_top1_score,direct,0.05,0.01,0.777037037037037,0.78,0.78,0.562962962962963,0.002962962962963056,0.002962962962963056,0.0
fruit_jelly,tight_top1_score,direct,0.05,0.03,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.7366666666666667,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_top1_score,direct,0.05,0.03,0.7425925925925927,0.7388888888888889,0.7351851851851852,0.4925925925925926,-0.0037037037037037646,-0.007407407407407529,-0.0037037037037037646
vial,tight_top1_score,direct,0.05,0.03,0.9182389937106918,0.9171907756813418,0.919287211740042,0.3752620545073375,-0.0010482180293500676,0.0010482180293501786,0.002096436058700246
walnuts,tight_top1_score,direct,0.05,0.03,0.777037037037037,0.78,0.78,0.562962962962963,0.002962962962963056,0.002962962962963056,0.0
fruit_jelly,tight_top1_score,direct,0.05,0.05,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.7366666666666667,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_top1_score,direct,0.05,0.05,0.7425925925925927,0.7388888888888889,0.7333333333333334,0.4925925925925926,-0.0037037037037037646,-0.0092592592592593,-0.005555555555555536
vial,tight_top1_score,direct,0.05,0.05,0.9182389937106918,0.9171907756813418,0.919287211740042,0.3752620545073375,-0.0010482180293500676,0.0010482180293501786,0.002096436058700246
walnuts,tight_top1_score,direct,0.05,0.05,0.777037037037037,0.78,0.78,0.562962962962963,0.002962962962963056,0.002962962962963056,0.0
fruit_jelly,tight_top1_score,direct,0.1,0.0,0.8766666666666668,0.88,0.88,0.7366666666666667,0.0033333333333331883,0.0033333333333331883,0.0
sheet_metal,tight_top1_score,direct,0.1,0.0,0.7425925925925927,0.7222222222222222,0.7222222222222222,0.4925925925925926,-0.020370370370370483,-0.020370370370370483,0.0
vial,tight_top1_score,direct,0.1,0.0,0.9182389937106918,0.920335429769392,0.920335429769392,0.3752620545073375,0.002096436058700135,0.002096436058700135,0.0
walnuts,tight_top1_score,direct,0.1,0.0,0.777037037037037,0.7785185185185186,0.7785185185185186,0.562962962962963,0.001481481481481639,0.001481481481481639,0.0
fruit_jelly,tight_top1_score,direct,0.1,0.01,0.8766666666666668,0.88,0.88,0.7366666666666667,0.0033333333333331883,0.0033333333333331883,0.0
sheet_metal,tight_top1_score,direct,0.1,0.01,0.7425925925925927,0.7222222222222222,0.7203703703703704,0.4925925925925926,-0.020370370370370483,-0.022222222222222254,-0.0018518518518517713
vial,tight_top1_score,direct,0.1,0.01,0.9182389937106918,0.920335429769392,0.9192872117400419,0.3752620545073375,0.002096436058700135,0.0010482180293500676,-0.0010482180293500676
walnuts,tight_top1_score,direct,0.1,0.01,0.777037037037037,0.7785185185185186,0.7785185185185186,0.562962962962963,0.001481481481481639,0.001481481481481639,0.0
fruit_jelly,tight_top1_score,direct,0.1,0.03,0.8766666666666668,0.88,0.88,0.7366666666666667,0.0033333333333331883,0.0033333333333331883,0.0
sheet_metal,tight_top1_score,direct,0.1,0.03,0.7425925925925927,0.7222222222222222,0.7185185185185186,0.4925925925925926,-0.020370370370370483,-0.024074074074074137,-0.0037037037037036535
vial,tight_top1_score,direct,0.1,0.03,0.9182389937106918,0.920335429769392,0.9192872117400419,0.3752620545073375,0.002096436058700135,0.0010482180293500676,-0.0010482180293500676
walnuts,tight_top1_score,direct,0.1,0.03,0.777037037037037,0.7785185185185186,0.7785185185185186,0.562962962962963,0.001481481481481639,0.001481481481481639,0.0
fruit_jelly,tight_top1_score,direct,0.1,0.05,0.8766666666666668,0.88,0.88,0.7366666666666667,0.0033333333333331883,0.0033333333333331883,0.0
sheet_metal,tight_top1_score,direct,0.1,0.05,0.7425925925925927,0.7222222222222222,0.7185185185185186,0.4925925925925926,-0.020370370370370483,-0.024074074074074137,-0.0037037037037036535
vial,tight_top1_score,direct,0.1,0.05,0.9182389937106918,0.920335429769392,0.919287211740042,0.3752620545073375,0.002096436058700135,0.0010482180293501786,-0.0010482180293499566
walnuts,tight_top1_score,direct,0.1,0.05,0.777037037037037,0.7785185185185186,0.7785185185185186,0.562962962962963,0.001481481481481639,0.001481481481481639,0.0
fruit_jelly,tight_top1_score,direct,0.15,0.0,0.8766666666666668,0.8800000000000001,0.8800000000000001,0.7366666666666667,0.0033333333333332993,0.0033333333333332993,0.0
sheet_metal,tight_top1_score,direct,0.15,0.0,0.7425925925925927,0.7222222222222222,0.7222222222222222,0.4925925925925926,-0.020370370370370483,-0.020370370370370483,0.0
vial,tight_top1_score,direct,0.15,0.0,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.3752620545073375,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_top1_score,direct,0.15,0.0,0.777037037037037,0.7792592592592593,0.7792592592592593,0.562962962962963,0.0022222222222223476,0.0022222222222223476,0.0
fruit_jelly,tight_top1_score,direct,0.15,0.01,0.8766666666666668,0.8800000000000001,0.8800000000000001,0.7366666666666667,0.0033333333333332993,0.0033333333333332993,0.0
sheet_metal,tight_top1_score,direct,0.15,0.01,0.7425925925925927,0.7222222222222222,0.7203703703703703,0.4925925925925926,-0.020370370370370483,-0.022222222222222365,-0.0018518518518518823
vial,tight_top1_score,direct,0.15,0.01,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.3752620545073375,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_top1_score,direct,0.15,0.01,0.777037037037037,0.7792592592592593,0.7792592592592593,0.562962962962963,0.0022222222222223476,0.0022222222222223476,0.0
fruit_jelly,tight_top1_score,direct,0.15,0.03,0.8766666666666668,0.8800000000000001,0.8800000000000001,0.7366666666666667,0.0033333333333332993,0.0033333333333332993,0.0
