backbone,dataset,strategy,eval_mode,category,variant_id,variant,num_images,num_normal,num_anomaly,auroc,ap,best_f1,best_accuracy,best_threshold
PatchCore,VisA,generic_binary,crop_or_full,pcb4,V4,quality_weighted_crop,201,101,100,0.9959405940594059,0.9959796254938599,0.9651741293532338,0.9651741293532339,0.294646919376045
PatchCore,VisA,generic_binary,crop_or_full,pcb4,V5,fixed_quality_consistency,201,101,100,0.9961386138613861,0.9961117926516352,0.970873786407767,0.9701492537313433,0.303418886232984
PatchCore,VisA,generic_binary,crop_or_full,pcb4,V6,adaptive_qcru,201,101,100,0.996039603960396,0.9960669116867712,0.9651741293532338,0.9651741293532339,0.2858248315073751
PatchCore,VisA,generic_binary,crop_or_full,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,generic_binary,crop_or_full,pipe_fryum,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.4372525070792162
PatchCore,VisA,generic_binary,crop_or_full,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.3698979476108461
PatchCore,VisA,generic_binary,crop_or_full,pipe_fryum,V4,quality_weighted_crop,150,50,100,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.27030881110208554
PatchCore,VisA,generic_binary,crop_or_full,pipe_fryum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.33811450132543874
PatchCore,VisA,generic_binary,crop_or_full,pipe_fryum,V6,adaptive_qcru,150,50,100,0.9998,0.9999009900990099,0.9950248756218906,0.9933333333333333,0.2614917196507192
PatchCore,VisA,generic_binary,crop_topk_ensemble,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,generic_binary,crop_topk_ensemble,candle,V2,crop_topk_vlm,200,100,100,0.8277,0.8600893345029246,0.7567567567567568,0.73,0.4823962372257388
PatchCore,VisA,generic_binary,crop_topk_ensemble,candle,V3,naive_detector_crop_fusion,200,100,100,0.9848,0.9898886161918476,0.9651741293532338,0.965,0.40687866618599505
PatchCore,VisA,generic_binary,crop_topk_ensemble,candle,V4,quality_weighted_crop,200,100,100,0.9969,0.9973999599959995,0.9850746268656716,0.985,0.31785020806021835
PatchCore,VisA,generic_binary,crop_topk_ensemble,candle,V5,fixed_quality_consistency,200,100,100,0.9918,0.9940929240910495,0.9847715736040609,0.985,0.3943611782833459
PatchCore,VisA,generic_binary,crop_topk_ensemble,candle,V6,adaptive_qcru,200,100,100,0.997,0.9974644761250319,0.9850746268656716,0.985,0.3073543951214916
PatchCore,VisA,generic_binary,crop_topk_ensemble,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,generic_binary,crop_topk_ensemble,capsules,V2,crop_topk_vlm,160,60,100,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.4473906118929335
PatchCore,VisA,generic_binary,crop_topk_ensemble,capsules,V3,naive_detector_crop_fusion,160,60,100,0.9973333333333333,0.998445346775996,0.9801980198019802,0.975,0.36824814964452457
PatchCore,VisA,generic_binary,crop_topk_ensemble,capsules,V4,quality_weighted_crop,160,60,100,0.9855,0.9912201139209897,0.9655172413793104,0.95625,0.2719349481269699
PatchCore,VisA,generic_binary,crop_topk_ensemble,capsules,V5,fixed_quality_consistency,160,60,100,0.9986666666666667,0.9992329521631409,0.99,0.9875,0.335141724452449
PatchCore,VisA,generic_binary,crop_topk_ensemble,capsules,V6,adaptive_qcru,160,60,100,0.986,0.9915512666448782,0.9655172413793104,0.95625,0.26294372722468057
PatchCore,VisA,generic_binary,crop_topk_ensemble,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,generic_binary,crop_topk_ensemble,cashew,V2,crop_topk_vlm,150,50,100,0.9958,0.9978621324652065,0.9801980198019802,0.9733333333333334,0.3812939764492491
PatchCore,VisA,generic_binary,crop_topk_ensemble,cashew,V3,naive_detector_crop_fusion,150,50,100,0.999,0.9995048916656372,0.99009900990099,0.9866666666666667,0.29297880792029196
PatchCore,VisA,generic_binary,crop_topk_ensemble,cashew,V4,quality_weighted_crop,150,50,100,0.9996,0.9998039215686275,0.9949748743718593,0.9933333333333333,0.24344549253220604
PatchCore,VisA,generic_binary,crop_topk_ensemble,cashew,V5,fixed_quality_consistency,150,50,100,0.9996,0.9998039215686275,0.9949748743718593,0.9933333333333333,0.3053903484354089
PatchCore,VisA,generic_binary,crop_topk_ensemble,cashew,V6,adaptive_qcru,150,50,100,0.9996,0.9998039215686275,0.9949748743718593,0.9933333333333333,0.23546202530310462
PatchCore,VisA,generic_binary,crop_topk_ensemble,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,generic_binary,crop_topk_ensemble,chewinggum,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.3965159929098929
PatchCore,VisA,generic_binary,crop_topk_ensemble,chewinggum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.3477124976459707
PatchCore,VisA,generic_binary,crop_topk_ensemble,chewinggum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.27734838319790533
PatchCore,VisA,generic_binary,crop_topk_ensemble,chewinggum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.33533462102976586
PatchCore,VisA,generic_binary,crop_topk_ensemble,chewinggum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.26856365526390213
PatchCore,VisA,generic_binary,crop_topk_ensemble,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,generic_binary,crop_topk_ensemble,fryum,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.2149467085179685
PatchCore,VisA,generic_binary,crop_topk_ensemble,fryum,V3,naive_detector_crop_fusion,150,50,100,0.9994,0.9997087378640777,0.9949748743718593,0.9933333333333333,0.22959055005546553
PatchCore,VisA,generic_binary,crop_topk_ensemble,fryum,V4,quality_weighted_crop,150,50,100,0.9994,0.9997087378640777,0.9949748743718593,0.9933333333333333,0.20422720087666432
PatchCore,VisA,generic_binary,crop_topk_ensemble,fryum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.20223401797533086
PatchCore,VisA,generic_binary,crop_topk_ensemble,fryum,V6,adaptive_qcru,150,50,100,0.9996,0.9998039215686275,0.9949748743718593,0.9933333333333333,0.19836759372131385
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni1,V2,crop_topk_vlm,200,100,100,0.9977,0.9979652292152292,0.9849246231155778,0.985,0.3340504169005371
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.993,0.9930863041036018,0.9702970297029702,0.97,0.35399167405064835
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni1,V4,quality_weighted_crop,200,100,100,0.9905,0.9900995632982731,0.964824120603015,0.965,0.33971518876091805
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni1,V5,fixed_quality_consistency,200,100,100,0.998,0.9980148504759707,0.975609756097561,0.975,0.2990767675464437
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni1,V6,adaptive_qcru,200,100,100,0.9906,0.9902185759341825,0.964824120603015,0.965,0.32891872978802345
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni2,V2,crop_topk_vlm,200,100,100,0.9261,0.9408663854040582,0.8481675392670157,0.855,0.5751043142400111
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.8935,0.8841177216325435,0.8258706467661692,0.825,0.5240146918879247
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni2,V4,quality_weighted_crop,200,100,100,0.9209,0.914645719101543,0.8533333333333333,0.835,0.38880377575358166
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni2,V5,fixed_quality_consistency,200,100,100,0.9392,0.9385709403213892,0.8660714285714286,0.85,0.4277808316701811
PatchCore,VisA,generic_binary,crop_topk_ensemble,macaroni2,V6,adaptive_qcru,200,100,100,0.9228,0.9169764829903139,0.8571428571428571,0.84,0.3770468137973262
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb1,V2,crop_topk_vlm,200,100,100,0.6909,0.7984145175825818,0.6888888888888889,0.72,0.5280980022263191
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.9544,0.9611009927966572,0.9405940594059405,0.94,0.37970238837448006
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb1,V4,quality_weighted_crop,200,100,100,0.9751,0.9749070526974651,0.9514563106796116,0.95,0.27457714845353604
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb1,V5,fixed_quality_consistency,200,100,100,0.9647,0.9694945922997974,0.9458128078817734,0.945,0.34230041383835735
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb1,V6,adaptive_qcru,200,100,100,0.9753,0.9751963250586959,0.9514563106796116,0.95,0.2657511687017004
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb2,V2,crop_topk_vlm,200,100,100,0.5616,0.6889775072255523,0.6666666666666666,0.5,0.0
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.9239,0.9070884214970775,0.8829787234042553,0.89,0.3958217662027086
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb2,V4,quality_weighted_crop,200,100,100,0.9531,0.9351084313810517,0.9238578680203046,0.925,0.26815949932808875
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb2,V5,fixed_quality_consistency,200,100,100,0.9456,0.9314972340221287,0.9090909090909091,0.91,0.32806501425770623
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb2,V6,adaptive_qcru,200,100,100,0.9536,0.9359726154261918,0.9238578680203046,0.925,0.25959719223018396
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb3,V2,crop_topk_vlm,201,101,100,0.7189108910891089,0.8186091464808435,0.7150837988826816,0.746268656716418,0.4116525886377834
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.9334653465346535,0.9490047778888391,0.8682926829268293,0.8656716417910447,0.3167559765261553
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb3,V4,quality_weighted_crop,201,101,100,0.9731683168316831,0.9755192954294959,0.9142857142857144,0.9104477611940298,0.23380495192246378
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb3,V5,fixed_quality_consistency,201,101,100,0.961980198019802,0.9686360463046245,0.8989898989898989,0.900497512437811,0.3053077858390211
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb3,V6,adaptive_qcru,201,101,100,0.9737623762376237,0.9761742933652842,0.9142857142857144,0.9104477611940298,0.22652925660115292
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb4,V2,crop_topk_vlm,201,101,100,0.8321782178217821,0.8703895385320419,0.7623762376237624,0.7611940298507462,0.3556525494438254
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9941584158415842,0.9941226658653034,0.9615384615384615,0.9601990049751243,0.313941190397156
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb4,V4,quality_weighted_crop,201,101,100,0.9963366336633663,0.9963406266880113,0.9702970297029702,0.9701492537313433,0.2950305423224434
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb4,V5,fixed_quality_consistency,201,101,100,0.9964356435643564,0.9963925984697736,0.970873786407767,0.9701492537313433,0.303418886232984
PatchCore,VisA,generic_binary,crop_topk_ensemble,pcb4,V6,adaptive_qcru,201,101,100,0.9963366336633663,0.9963406266880113,0.9702970297029702,0.9701492537313433,0.28632092422859334
PatchCore,VisA,generic_binary,crop_topk_ensemble,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,generic_binary,crop_topk_ensemble,pipe_fryum,V2,crop_topk_vlm,150,50,100,1.0,1.0,1.0,1.0,0.4372525070792162
PatchCore,VisA,generic_binary,crop_topk_ensemble,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,1.0,1.0,1.0,1.0,0.3756640584648615
PatchCore,VisA,generic_binary,crop_topk_ensemble,pipe_fryum,V4,quality_weighted_crop,150,50,100,1.0,1.0,1.0,1.0,0.28735760153821194
PatchCore,VisA,generic_binary,crop_topk_ensemble,pipe_fryum,V5,fixed_quality_consistency,150,50,100,1.0,1.0,1.0,1.0,0.3433953897332315
PatchCore,VisA,generic_binary,crop_topk_ensemble,pipe_fryum,V6,adaptive_qcru,150,50,100,1.0,1.0,1.0,1.0,0.2782908187226585
PatchCore,VisA,generic_binary,full_all,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,generic_binary,full_all,candle,V2,crop_topk_vlm,200,100,100,0.4399,0.4526719065354547,0.673611111111111,0.53,0.2126338525985039
PatchCore,VisA,generic_binary,full_all,candle,V3,naive_detector_crop_fusion,200,100,100,0.8857,0.9124750333460551,0.8114285714285713,0.835,0.5107188321646636
PatchCore,VisA,generic_binary,full_all,candle,V4,quality_weighted_crop,200,100,100,0.9728,0.9794806655780157,0.9361702127659575,0.94,0.3558068881495049
PatchCore,VisA,generic_binary,full_all,candle,V5,fixed_quality_consistency,200,100,100,0.9367,0.9525350798013379,0.8913043478260869,0.9,0.4509246010805432
PatchCore,VisA,generic_binary,full_all,candle,V6,adaptive_qcru,200,100,100,0.9735,0.9800060930138781,0.9387755102040817,0.94,0.3120249278700808
PatchCore,VisA,generic_binary,full_all,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,generic_binary,full_all,capsules,V2,crop_topk_vlm,160,60,100,0.563,0.7003018729846127,0.7692307692307693,0.625,0.0
PatchCore,VisA,generic_binary,full_all,capsules,V3,naive_detector_crop_fusion,160,60,100,0.7258333333333333,0.8370036709351922,0.7804878048780488,0.6625,0.23042878173565004
PatchCore,VisA,generic_binary,full_all,capsules,V4,quality_weighted_crop,160,60,100,0.8071666666666667,0.8946729226439818,0.8018018018018018,0.725,0.21759223409211897
PatchCore,VisA,generic_binary,full_all,capsules,V5,fixed_quality_consistency,160,60,100,0.7823333333333333,0.8723812690002984,0.7947598253275109,0.70625,0.26523620726126185
PatchCore,VisA,generic_binary,full_all,capsules,V6,adaptive_qcru,160,60,100,0.8091666666666667,0.8956961803660201,0.8054298642533936,0.73125,0.2096798969812674
PatchCore,VisA,generic_binary,full_all,cashew,V0,detector_only,150,50,100,0.966,0.9829735785810191,0.9313725490196078,0.9066666666666666,0.1227138930587519
PatchCore,VisA,generic_binary,full_all,cashew,V2,crop_topk_vlm,150,50,100,0.7756,0.8671783254227351,0.8255319148936171,0.7266666666666667,0.2150546922317117
PatchCore,VisA,generic_binary,full_all,cashew,V3,naive_detector_crop_fusion,150,50,100,0.9234,0.9638372253018364,0.8979591836734694,0.8666666666666667,0.2770514443323575
PatchCore,VisA,generic_binary,full_all,cashew,V4,quality_weighted_crop,150,50,100,0.9632,0.9826866945770765,0.9340101522842639,0.9133333333333333,0.16761288706091984
PatchCore,VisA,generic_binary,full_all,cashew,V5,fixed_quality_consistency,150,50,100,0.9444,0.9738112228413194,0.9183673469387755,0.8933333333333333,0.2379671669348438
PatchCore,VisA,generic_binary,full_all,cashew,V6,adaptive_qcru,150,50,100,0.9638,0.9829806160603689,0.9340101522842639,0.9133333333333333,0.16160090957792522
PatchCore,VisA,generic_binary,full_all,chewinggum,V0,detector_only,150,50,100,0.9918,0.9963432307459067,0.9746192893401014,0.9666666666666667,0.2067258118082996
PatchCore,VisA,generic_binary,full_all,chewinggum,V2,crop_topk_vlm,150,50,100,0.8294,0.9184269903711801,0.835820895522388,0.78,0.2762743744738262
PatchCore,VisA,generic_binary,full_all,chewinggum,V3,naive_detector_crop_fusion,150,50,100,0.9784,0.9913467351002783,0.964102564102564,0.9533333333333334,0.3237450536445117
PatchCore,VisA,generic_binary,full_all,chewinggum,V4,quality_weighted_crop,150,50,100,0.9858,0.9944913378082509,0.9795918367346939,0.9733333333333334,0.1964399738991413
PatchCore,VisA,generic_binary,full_all,chewinggum,V5,fixed_quality_consistency,150,50,100,0.9862,0.9944686483481626,0.9746192893401014,0.9666666666666667,0.2565165963613831
PatchCore,VisA,generic_binary,full_all,chewinggum,V6,adaptive_qcru,150,50,100,0.9858,0.9944913378082509,0.9795918367346939,0.9733333333333334,0.19030824633730728
PatchCore,VisA,generic_binary,full_all,fryum,V0,detector_only,150,50,100,0.9544,0.9791647967969027,0.9148936170212766,0.8933333333333333,0.252438577504773
PatchCore,VisA,generic_binary,full_all,fryum,V2,crop_topk_vlm,150,50,100,0.5802,0.7840187966558099,0.8,0.6666666666666666,0.0
PatchCore,VisA,generic_binary,full_all,fryum,V3,naive_detector_crop_fusion,150,50,100,0.898,0.9570012029043454,0.8673469387755102,0.8266666666666667,0.25100249828350246
PatchCore,VisA,generic_binary,full_all,fryum,V4,quality_weighted_crop,150,50,100,0.9472,0.9774954421002111,0.9230769230769231,0.9,0.17510927844915714
PatchCore,VisA,generic_binary,full_all,fryum,V5,fixed_quality_consistency,150,50,100,0.9374,0.973986872734712,0.9128205128205129,0.8866666666666667,0.24065564322650182
PatchCore,VisA,generic_binary,full_all,fryum,V6,adaptive_qcru,150,50,100,0.9474,0.9776188988903346,0.9230769230769231,0.9,0.1687109452664252
PatchCore,VisA,generic_binary,full_all,macaroni1,V0,detector_only,200,100,100,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568
PatchCore,VisA,generic_binary,full_all,macaroni1,V2,crop_topk_vlm,200,100,100,0.4729,0.5241222557290787,0.6666666666666666,0.5,0.0
PatchCore,VisA,generic_binary,full_all,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.7479,0.758952343495958,0.7246376811594203,0.715,0.3370429622725054
PatchCore,VisA,generic_binary,full_all,macaroni1,V4,quality_weighted_crop,200,100,100,0.8684,0.8736087934121289,0.8073394495412843,0.79,0.2245809203726502
PatchCore,VisA,generic_binary,full_all,macaroni1,V5,fixed_quality_consistency,200,100,100,0.8391,0.8375057437390879,0.7926267281105991,0.775,0.28873761818245997
PatchCore,VisA,generic_binary,full_all,macaroni1,V6,adaptive_qcru,200,100,100,0.8708,0.8769102892229549,0.8090909090909091,0.79,0.2119620390499444
PatchCore,VisA,generic_binary,full_all,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,generic_binary,full_all,macaroni2,V2,crop_topk_vlm,200,100,100,0.5441,0.553834637505595,0.6832740213523131,0.555,0.335211270438025
PatchCore,VisA,generic_binary,full_all,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.7003,0.7087278694788517,0.7063492063492065,0.63,0.40831131521276887
PatchCore,VisA,generic_binary,full_all,macaroni2,V4,quality_weighted_crop,200,100,100,0.8191,0.8238678966490215,0.7649769585253456,0.745,0.36375947158683364
PatchCore,VisA,generic_binary,full_all,macaroni2,V5,fixed_quality_consistency,200,100,100,0.7892,0.7932386502225506,0.7438016528925621,0.69,0.3889569514839802
PatchCore,VisA,generic_binary,full_all,macaroni2,V6,adaptive_qcru,200,100,100,0.8259,0.8316581920866275,0.7685185185185185,0.75,0.35082988773674206
PatchCore,VisA,generic_binary,full_all,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,generic_binary,full_all,pcb1,V2,crop_topk_vlm,200,100,100,0.4145,0.4421327037472194,0.6688963210702341,0.505,0.0212435167131752
PatchCore,VisA,generic_binary,full_all,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.7938,0.8322988875088058,0.7348837209302327,0.715,0.3830364580347282
PatchCore,VisA,generic_binary,full_all,pcb1,V4,quality_weighted_crop,200,100,100,0.916,0.9300844647546055,0.8677248677248677,0.875,0.2866071887582048
PatchCore,VisA,generic_binary,full_all,pcb1,V5,fixed_quality_consistency,200,100,100,0.8614,0.8887910573134189,0.802030456852792,0.805,0.3639977591511244
PatchCore,VisA,generic_binary,full_all,pcb1,V6,adaptive_qcru,200,100,100,0.917,0.931124523608311,0.8677248677248677,0.875,0.2766311561018787
PatchCore,VisA,generic_binary,full_all,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,generic_binary,full_all,pcb2,V2,crop_topk_vlm,200,100,100,0.4714,0.5084876648812413,0.6666666666666666,0.5,0.0
PatchCore,VisA,generic_binary,full_all,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.8137,0.8418945749411239,0.7577092511013216,0.725,0.3987935731208941
PatchCore,VisA,generic_binary,full_all,pcb2,V4,quality_weighted_crop,200,100,100,0.9025,0.9129535413108227,0.87,0.87,0.27194266487052826
PatchCore,VisA,generic_binary,full_all,pcb2,V5,fixed_quality_consistency,200,100,100,0.8616,0.8848646171181797,0.8064516129032259,0.82,0.40546394033952077
PatchCore,VisA,generic_binary,full_all,pcb2,V6,adaptive_qcru,200,100,100,0.9028,0.9133957236871582,0.87,0.87,0.2615661884954113
PatchCore,VisA,generic_binary,full_all,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,generic_binary,full_all,pcb3,V2,crop_topk_vlm,201,101,100,0.5617821782178218,0.5755901216119562,0.6711409395973155,0.5124378109452736,0.2170597911206604
PatchCore,VisA,generic_binary,full_all,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.8765346534653465,0.8874687413902437,0.8038277511961722,0.7960199004975125,0.4287650178755942
PatchCore,VisA,generic_binary,full_all,pcb3,V4,quality_weighted_crop,201,101,100,0.9602970297029703,0.9635389844352205,0.8857142857142858,0.8805970149253731,0.2725891093179444
PatchCore,VisA,generic_binary,full_all,pcb3,V5,fixed_quality_consistency,201,101,100,0.92990099009901,0.9365359008577433,0.8421052631578947,0.8208955223880597,0.3366126037325662
PatchCore,VisA,generic_binary,full_all,pcb3,V6,adaptive_qcru,201,101,100,0.9611881188118812,0.964350136833475,0.8857142857142858,0.8805970149253731,0.26223733864133264
PatchCore,VisA,generic_binary,full_all,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,generic_binary,full_all,pcb4,V2,crop_topk_vlm,201,101,100,0.5102970297029703,0.5748256477155488,0.6644518272425249,0.4975124378109453,0.0
PatchCore,VisA,generic_binary,full_all,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9467326732673267,0.9499573590879048,0.8811881188118812,0.8805970149253731,0.42642791320123885
PatchCore,VisA,generic_binary,full_all,pcb4,V4,quality_weighted_crop,201,101,100,0.9869306930693069,0.9869975033267485,0.9514563106796116,0.9502487562189055,0.29934466002531795
PatchCore,VisA,generic_binary,full_all,pcb4,V5,fixed_quality_consistency,201,101,100,0.9681188118811881,0.9688763268042853,0.919431279620853,0.9154228855721394,0.3545983746689396
PatchCore,VisA,generic_binary,full_all,pcb4,V6,adaptive_qcru,201,101,100,0.987029702970297,0.9870923291358601,0.9514563106796116,0.9502487562189055,0.2883326287529824
PatchCore,VisA,generic_binary,full_all,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,generic_binary,full_all,pipe_fryum,V2,crop_topk_vlm,150,50,100,0.8862,0.9442681819854635,0.8613861386138614,0.8133333333333334,0.4038467232505402
PatchCore,VisA,generic_binary,full_all,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,0.9838,0.9919785380358441,0.9607843137254902,0.9466666666666667,0.3404859296019601
PatchCore,VisA,generic_binary,full_all,pipe_fryum,V4,quality_weighted_crop,150,50,100,0.9954,0.9978086369886331,0.9850746268656716,0.98,0.24500593748118335
PatchCore,VisA,generic_binary,full_all,pipe_fryum,V5,fixed_quality_consistency,150,50,100,0.9932,0.9967240224905045,0.9850746268656716,0.98,0.309222004614593
PatchCore,VisA,generic_binary,full_all,pipe_fryum,V6,adaptive_qcru,150,50,100,0.9954,0.9978086369886331,0.9850746268656716,0.98,0.23592984949001167
PatchCore,VisA,inspection_binary,crop_or_full,candle,V0,detector_only,200,100,100,0.984,0.9848109252857526,0.9452736318407959,0.945,0.3180439816743701
PatchCore,VisA,inspection_binary,crop_or_full,candle,V2,crop_topk_vlm,200,100,100,0.9606,0.9757140676509559,0.9441624365482233,0.945,0.2946497162540602
PatchCore,VisA,inspection_binary,crop_or_full,candle,V3,naive_detector_crop_fusion,200,100,100,0.9951,0.9960871969341534,0.9801980198019802,0.98,0.2928948394319182
PatchCore,VisA,inspection_binary,crop_or_full,candle,V4,quality_weighted_crop,200,100,100,0.9977,0.9978845304050078,0.9795918367346939,0.98,0.32691807448146754
PatchCore,VisA,inspection_binary,crop_or_full,candle,V5,fixed_quality_consistency,200,100,100,0.9981,0.9982212513600931,0.9850746268656716,0.985,0.3073690270705309
PatchCore,VisA,inspection_binary,crop_or_full,candle,V6,adaptive_qcru,200,100,100,0.9977,0.9978845304050078,0.9795918367346939,0.98,0.3164931125174187
PatchCore,VisA,inspection_binary,crop_or_full,capsules,V0,detector_only,160,60,100,0.6995,0.83780514713668,0.7777777777777777,0.65,0.0973009554594214
PatchCore,VisA,inspection_binary,crop_or_full,capsules,V2,crop_topk_vlm,160,60,100,0.9988333333333334,0.9993136101160087,0.9852216748768473,0.98125,0.3378912891525308
PatchCore,VisA,inspection_binary,crop_or_full,capsules,V3,naive_detector_crop_fusion,160,60,100,0.9761666666666666,0.9858279616140859,0.9458128078817734,0.93125,0.3346049077897485
PatchCore,VisA,inspection_binary,crop_or_full,capsules,V4,quality_weighted_crop,160,60,100,0.9593333333333334,0.975936200044973,0.9268292682926829,0.90625,0.2553673178885619
PatchCore,VisA,inspection_binary,crop_or_full,capsules,V5,fixed_quality_consistency,160,60,100,0.9866666666666667,0.9925102207487858,0.964824120603015,0.95625,0.3224533903356424
PatchCore,VisA,inspection_binary,crop_or_full,capsules,V6,adaptive_qcru,160,60,100,0.9593333333333334,0.975936200044973,0.9268292682926829,0.90625,0.2473777190427718
