backbone,strategy,eval_mode,debiased_method,category,num_images,num_normal,num_anomaly,has_both_classes,candidate_coverage,auroc,ap,best_f1,best_accuracy,best_threshold,vlm_only_auroc,vlm_only_ap,vlm_only_best_f1,vlm_only_best_accuracy,delta_auroc_vs_vlm,delta_ap_vs_vlm,delta_best_f1_vs_vlm
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,candle,200,100,100,True,0.5,0.17,0.4656260682828929,0.6666666666666666,0.5,0.0,0.9606,0.9757140676509559,0.9441624365482234,0.945,-0.7906,-0.510087999368063,-0.2774957698815568
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.3423401265188515,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.0006666666666667043,0.0003912621359224433,0.010000000000000009
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.35081274302264864,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.0006666666666667043,0.0003912621359224433,0.010000000000000009
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,capsules,160,60,100,True,0.625,1.0,1.0,1.0,1.0,0.34761816280287716,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.0006666666666667043,0.0003912621359224433,0.010000000000000009
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,capsules,160,60,100,True,0.625,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.3734386459062956,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.00016666666666675933,0.00010000000000010001,0.004974874371859284
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,capsules,160,60,100,True,0.625,0.9995,0.9997087378640777,0.9949748743718593,0.99375,0.3724002158068522,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.00016666666666675933,0.00010000000000010001,0.004974874371859284
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,capsules,160,60,100,True,0.625,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.391083708013756,0.9993333333333333,0.9996087378640776,0.99,0.9875,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,capsules,160,60,100,True,0.625,0.9978333333333333,0.9987546470424943,0.9847715736040609,0.98125,0.38958614811314896,0.9993333333333333,0.9996087378640776,0.99,0.9875,-0.0014999999999999458,-0.0008540908215832754,-0.005228426395939123
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,capsules,160,60,100,True,0.625,0.995,1.0,0.9949748743718593,0.99375,0.0558321595481609,0.9993333333333333,0.9996087378640776,0.99,0.9875,-0.0043333333333333,0.0003912621359224433,0.004974874371859284
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,capsules,160,60,100,True,0.625,0.6995,0.8378051471366796,0.7777777777777778,0.65,0.0973009554594214,0.9993333333333333,0.9996087378640776,0.99,0.9875,-0.2998333333333333,-0.16180359072739792,-0.2122222222222222
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,capsules,160,60,100,True,0.625,0.25,0.6221359093165234,0.7692307692307693,0.625,0.0,0.9993333333333333,0.9996087378640776,0.99,0.9875,-0.7493333333333333,-0.37747282854755415,-0.22076923076923072
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.3205487162334707,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.28061403904295396,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2630755477827904,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.28061403904295396,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2630755477827904,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.28841573345900823,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,cashew,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2685345931236554,1.0,1.0,1.0,1.0,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,cashew,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0054893132157002,1.0,1.0,1.0,1.0,-0.0050000000000000044,0.0,-0.005025125628140725
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,cashew,150,50,100,True,0.6666666666666666,0.966,0.9829735785810189,0.9313725490196079,0.9066666666666666,0.1227138930587519,1.0,1.0,1.0,1.0,-0.03400000000000003,-0.01702642141898114,-0.06862745098039214
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,cashew,150,50,100,True,0.6666666666666666,0.03,0.48286564329093606,0.8,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,-0.97,-0.5171343567090639,-0.19999999999999996
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4624802860807547,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0011999999999999789,0.000609320268498581,0.00497512437810943
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4174817020710836,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0011999999999999789,0.000609320268498581,0.00497512437810943
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4624802860807547,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0011999999999999789,0.000609320268498581,0.00497512437810943
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.4174817020710836,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0011999999999999789,0.000609320268498581,0.00497512437810943
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,chewinggum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.43723832148403763,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0011999999999999789,0.000609320268498581,0.00497512437810943
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,chewinggum,150,50,100,True,0.6666666666666666,0.9996,0.9998009900990098,0.9950248756218906,0.9933333333333333,0.377589742928157,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0008000000000000229,0.0004103103675083819,0.0
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,chewinggum,150,50,100,True,0.6666666666666666,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.3985983428849943,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,chewinggum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.3026062958236151,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,-0.0038000000000000256,0.000609320268498581,-5.0001250031295186e-05
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,chewinggum,150,50,100,True,0.6666666666666666,0.9918,0.9963432307459066,0.9746192893401016,0.9666666666666667,0.2067258118082996,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,-0.007000000000000006,-0.003047448985594836,-0.020405586281789012
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,chewinggum,150,50,100,True,0.6666666666666666,0.63,0.8589205737799017,0.8,0.6666666666666666,0.0,0.9988,0.9993906797315014,0.9950248756218906,0.9933333333333333,-0.3688,-0.1404701059515997,-0.19502487562189053
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,fryum,150,50,100,True,0.6666666666666666,1.0,1.0,1.0,1.0,0.2104878231339223,0.9942,0.997455697793136,0.9847715736040609,0.98,0.005800000000000027,0.0025443022068639687,0.015228426395939132
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,fryum,150,50,100,True,0.6666666666666666,0.9996,0.9998039215686275,0.9949748743718593,0.9933333333333333,0.20953388754733496,0.9942,0.997455697793136,0.9847715736040609,0.98,0.005400000000000071,0.002348223775491487,0.010203300767798407
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,fryum,150,50,100,True,0.6666666666666666,0.9978,0.9990090090090091,0.9949748743718593,0.9933333333333333,0.30205380212849187,0.9942,0.997455697793136,0.9847715736040609,0.98,0.0036000000000000476,0.0015533112158730988,0.010203300767798407
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,fryum,150,50,100,True,0.6666666666666666,0.995,1.0,0.9949748743718593,0.9933333333333333,0.0396972185834439,0.9942,0.997455697793136,0.9847715736040609,0.98,0.0008000000000000229,0.0025443022068639687,0.010203300767798407
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,fryum,150,50,100,True,0.6666666666666666,0.995,0.9979026036644165,0.98989898989899,0.9866666666666667,0.306402979898612,0.9942,0.997455697793136,0.9847715736040609,0.98,0.0008000000000000229,0.00044690587128048964,0.005127416294929077
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,fryum,150,50,100,True,0.6666666666666666,0.9948,0.9976544986319008,0.9847715736040609,0.98,0.2928422117096589,0.9942,0.997455697793136,0.9847715736040609,0.98,0.0006000000000000449,0.00019880083876477883,0.0
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,fryum,150,50,100,True,0.6666666666666666,0.9942,0.997455697793136,0.9847715736040609,0.98,0.3007419348784492,0.9942,0.997455697793136,0.9847715736040609,0.98,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,fryum,150,50,100,True,0.6666666666666666,0.9878,0.9949446188015966,0.9797979797979798,0.9733333333333334,0.3016289781833374,0.9942,0.997455697793136,0.9847715736040609,0.98,-0.006399999999999961,-0.0025110789915394616,-0.004973593806081089
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,fryum,150,50,100,True,0.6666666666666666,0.9544,0.9791647967969028,0.9148936170212766,0.8933333333333333,0.252438577504773,0.9942,0.997455697793136,0.9847715736040609,0.98,-0.03979999999999995,-0.018290900996233206,-0.06987795658278428
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,fryum,150,50,100,True,0.6666666666666666,0.39,0.740139451546763,0.8,0.6666666666666666,0.0,0.9942,0.997455697793136,0.9847715736040609,0.98,-0.6042,-0.25731624624637306,-0.18477157360406082
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,macaroni1,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.1915489210023364,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.06869999999999998,0.051736494334999494,0.1141458588278178
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,macaroni1,200,100,100,True,0.5,0.9928,0.9936315719969819,0.9607843137254902,0.96,0.27670492820406006,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.0665,0.04536806633198143,0.07995529818144875
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,macaroni1,200,100,100,True,0.5,0.9795,0.9833456238380655,0.9333333333333333,0.935,0.3044000050084479,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.053200000000000025,0.03508211817306495,0.05250431778929188
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,macaroni1,200,100,100,True,0.5,0.9642,0.9725586491110321,0.9263157894736842,0.93,0.3598041459708296,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.037899999999999934,0.024295143446031564,0.04548677392964273
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,macaroni1,200,100,100,True,0.5,0.9476,0.9619671689970656,0.9042553191489362,0.91,0.3893366544588196,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.021299999999999986,0.013703663332065075,0.023426303604894727
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,macaroni1,200,100,100,True,0.5,0.9317,0.952309745440006,0.8829787234042553,0.89,0.35831864380249334,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.00539999999999996,0.004046239775005511,0.0021497078602138453
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,macaroni1,200,100,100,True,0.5,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.346869527379983,0.9263,0.9482635056650005,0.8808290155440415,0.885,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,macaroni1,200,100,100,True,0.5,0.9161,0.9430902654967811,0.8704663212435233,0.875,0.3624988447837372,0.9263,0.9482635056650005,0.8808290155440415,0.885,-0.010199999999999987,-0.005173240168219406,-0.010362694300518172
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,macaroni1,200,100,100,True,0.5,0.8661,0.8558898153534565,0.8130841121495327,0.8,0.268071405854568,0.9263,0.9482635056650005,0.8808290155440415,0.885,-0.06020000000000003,-0.09237369031154397,-0.06774490339450878
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,macaroni1,200,100,100,True,0.5,0.46,0.6862120866146024,0.6666666666666666,0.5,0.0,0.9263,0.9482635056650005,0.8808290155440415,0.885,-0.4663,-0.2620514190503981,-0.21416234887737484
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,macaroni2,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.2029910594659315,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.2752,0.20938361885085288,0.3182071976041825
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,macaroni2,200,100,100,True,0.5,0.9073,0.9261616162938417,0.8481675392670157,0.855,0.3611735789194093,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.1875,0.13554523514469463,0.17139986249933892
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,macaroni2,200,100,100,True,0.5,0.866,0.899954349743113,0.8,0.8,0.3400768385205607,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.1462,0.10933796859396583,0.12323232323232325
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,macaroni2,200,100,100,True,0.5,0.7665,0.811422566410775,0.7142857142857143,0.74,0.43330995457133414,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.046699999999999964,0.02080618526162792,0.037518037518037506
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,macaroni2,200,100,100,True,0.5,0.7615,0.8129044102869686,0.7159090909090909,0.75,0.4555805815738534,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.04169999999999996,0.022288029137821463,0.039141414141414144
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,macaroni2,200,100,100,True,0.5,0.7247,0.7974706338237378,0.6740331491712708,0.705,0.43860224757990135,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.0049000000000000155,0.006854252674590722,-0.0027345275964060223
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,macaroni2,200,100,100,True,0.5,0.7238,0.7925999952051106,0.6772486772486772,0.695,0.41148261602839575,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.0040000000000000036,0.0019836140559634785,0.00048100048100041537
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,macaroni2,200,100,100,True,0.5,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.4058318833623381,0.7198,0.7906163811491471,0.6767676767676768,0.68,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,macaroni2,200,100,100,True,0.5,0.7119,0.7240700426524082,0.72,0.65,0.288483716275031,0.7198,0.7906163811491471,0.6767676767676768,0.68,-0.007900000000000018,-0.06654633849673897,0.04323232323232318
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,macaroni2,200,100,100,True,0.5,0.49,0.7064829738557675,0.6666666666666666,0.5,0.0,0.7198,0.7906163811491471,0.6767676767676768,0.68,-0.2298,-0.08413340729337959,-0.010101010101010166
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,pcb1,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.092017341005991,0.548,0.6531884025714539,0.6666666666666666,0.5,0.44699999999999995,0.34681159742854606,0.32830820770519265
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,pcb1,200,100,100,True,0.5,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656,0.548,0.6531884025714539,0.6666666666666666,0.5,0.39559999999999995,0.2857480309626337,0.21052631578947367
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,pcb1,200,100,100,True,0.5,0.8232,0.8863458784648585,0.8172043010752689,0.83,0.43119412107124944,0.548,0.6531884025714539,0.6666666666666666,0.5,0.2752,0.23315747589340452,0.15053763440860224
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,pcb1,200,100,100,True,0.5,0.7496,0.8264641928282024,0.7216494845360825,0.73,0.4439661566517956,0.548,0.6531884025714539,0.6666666666666666,0.5,0.2016,0.17327579025674844,0.054982817869415834
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,pcb1,200,100,100,True,0.5,0.7413,0.8179573207435307,0.7246376811594203,0.715,0.45054550610219,0.548,0.6531884025714539,0.6666666666666666,0.5,0.19329999999999992,0.16476891817207673,0.05797101449275366
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,pcb1,200,100,100,True,0.5,0.6477,0.7457046356536448,0.6666666666666666,0.5,0.140657293200057,0.548,0.6531884025714539,0.6666666666666666,0.5,0.09970000000000001,0.09251623308219081,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,pcb1,200,100,100,True,0.5,0.6349,0.7361304917520751,0.6666666666666666,0.5,0.030641228876631676,0.548,0.6531884025714539,0.6666666666666666,0.5,0.08689999999999998,0.08294208918062118,0.0
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,pcb1,200,100,100,True,0.5,0.548,0.6531884025714539,0.6666666666666666,0.5,0.0,0.548,0.6531884025714539,0.6666666666666666,0.5,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,pcb1,200,100,100,True,0.5,0.5474,0.6586473528989264,0.6666666666666666,0.5,0.09169976810170669,0.548,0.6531884025714539,0.6666666666666666,0.5,-0.0006000000000000449,0.005458950327472456,0.0
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,pcb1,200,100,100,True,0.5,0.14,0.4397627179067989,0.6666666666666666,0.5,0.0,0.548,0.6531884025714539,0.6666666666666666,0.5,-0.40800000000000003,-0.21342568466465506,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,pcb2,200,100,100,True,0.5,0.9962,0.9966130441190819,0.9797979797979798,0.98,0.21659690506385268,0.9757,0.986024639702965,0.9696969696969697,0.97,0.020499999999999963,0.01058840441611697,0.010101010101010055
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,pcb2,200,100,100,True,0.5,0.995,1.0,0.9949748743718593,0.995,0.0337040971914872,0.9757,0.986024639702965,0.9696969696969697,0.97,0.019299999999999984,0.013975360297035055,0.02527790467488955
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,pcb2,200,100,100,True,0.5,0.9899,0.9916498727009653,0.9644670050761421,0.965,0.25480415850274274,0.9757,0.986024639702965,0.9696969696969697,0.97,0.01419999999999999,0.005625232998000329,-0.005229964620827587
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,pcb2,200,100,100,True,0.5,0.9849,0.9902476282855214,0.9797979797979798,0.98,0.22368669462993646,0.9757,0.986024639702965,0.9696969696969697,0.97,0.009199999999999986,0.004222988582556431,0.010101010101010055
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,pcb2,200,100,100,True,0.5,0.9778,0.9869753667464246,0.9693877551020408,0.97,0.2542382084509342,0.9757,0.986024639702965,0.9696969696969697,0.97,0.0020999999999999908,0.0009507270434596649,-0.00030921459492894154
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,pcb2,200,100,100,True,0.5,0.9757,0.986024639702965,0.9696969696969697,0.97,0.2483369940382848,0.9757,0.986024639702965,0.9696969696969697,0.97,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,pcb2,200,100,100,True,0.5,0.9616,0.9740656481471855,0.9263157894736842,0.93,0.2956834494837836,0.9757,0.986024639702965,0.9696969696969697,0.97,-0.014100000000000001,-0.011958991555779397,-0.04338118022328552
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,pcb2,200,100,100,True,0.5,0.9564,0.9724394923852018,0.9333333333333333,0.935,0.2746428423421875,0.9757,0.986024639702965,0.9696969696969697,0.97,-0.019299999999999984,-0.013585147317763169,-0.036363636363636376
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,pcb2,200,100,100,True,0.5,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131,0.9757,0.986024639702965,0.9696969696969697,0.97,-0.04525000000000001,-0.06519549625346044,-0.10584720443875373
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,pcb2,200,100,100,True,0.5,0.01,0.31924755961718565,0.6666666666666666,0.5,0.0,0.9757,0.986024639702965,0.9696969696969697,0.97,-0.9657,-0.6667770800857793,-0.3030303030303031
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,pcb3,201,101,100,True,0.4975124378109453,0.995,1.0,0.9949748743718593,0.9950248756218906,0.0192092482483122,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.19331683168316827,0.14543056539786703,0.22424316705478609
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,pcb3,201,101,100,True,0.4975124378109453,0.9611881188118812,0.971200564099533,0.9292929292929293,0.9303482587064676,0.2729821074897374,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.15950495049504942,0.11663112949740007,0.1585612219758561
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,pcb3,201,101,100,True,0.4975124378109453,0.9330693069306931,0.9358632057164368,0.8571428571428571,0.8507462686567164,0.2372052107984018,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.1313861386138614,0.0812937711143038,0.0864111498257839
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,pcb3,201,101,100,True,0.4975124378109453,0.9145544554455446,0.9396386937837349,0.8842105263157894,0.8905472636815921,0.3040647965564813,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.11287128712871286,0.08506925918160191,0.11347881899871626
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,pcb3,201,101,100,True,0.4975124378109453,0.9002970297029703,0.9235162206465323,0.8351648351648352,0.8507462686567164,0.3348990347823887,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.09861386138613859,0.0689467860443993,0.064433127847762
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_detector_aware,pcb3,201,101,100,True,0.4975124378109453,0.847029702970297,0.8874945038723838,0.7954545454545454,0.8208955223880597,0.37013553579584973,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.045346534653465276,0.03292506927025085,0.024722838137472225
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,pcb3,201,101,100,True,0.4975124378109453,0.8236633663366336,0.8759042950011069,0.7885714285714286,0.8159203980099502,0.35535316463593536,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.02198019801980189,0.02133486039897392,0.0178397212543554
PatchCore,inspection_binary,crop_topk_ensemble,vlm_only,pcb3,201,101,100,True,0.4975124378109453,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.3125454058279705,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,0.0,0.0,0.0
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_neutral_q_fixed,pcb3,201,101,100,True,0.4975124378109453,0.7847524752475248,0.8428145817258873,0.7464114832535885,0.736318407960199,0.33278879697971364,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,-0.016930693069306946,-0.01175485287624567,-0.024320224063484663
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_neutral,pcb3,201,101,100,True,0.4975124378109453,0.24,0.5217831763691297,0.6644518272425249,0.4975124378109453,0.0,0.8016831683168317,0.854569434602133,0.7707317073170732,0.7661691542288557,-0.5616831683168317,-0.33278625823300323,-0.10627988007454825
PatchCore,inspection_binary,crop_topk_ensemble,candidate_quality_original,pcb4,201,101,100,True,0.4975124378109453,0.995,1.0,0.9949748743718593,0.9950248756218906,0.0011839024513291,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.23777227722772276,0.16344812455774804,0.25379840378362395
PatchCore,inspection_binary,crop_topk_ensemble,detector_only,pcb4,201,101,100,True,0.4975124378109453,0.9905940594059406,0.9904336260134785,0.9560975609756097,0.9552238805970149,0.2968615500623144,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.23336633663366335,0.15388175057122655,0.2149210903873744
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.9316831683168317,0.958170234650507,0.914572864321608,0.9154228855721394,0.3330063397161616,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.1744554455445545,0.12161835920825503,0.17339639373337268
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_detector_aware,pcb4,201,101,100,True,0.4975124378109453,0.9151485148514852,0.9438548375418669,0.8877005347593583,0.8955223880597015,0.4267635360132285,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.15792079207920795,0.10730296209961498,0.14652406417112296
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_original_fixed,pcb4,201,101,100,True,0.4975124378109453,0.8834653465346535,0.9239468062234196,0.8481675392670157,0.8557213930348259,0.35015597210385846,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.12623762376237624,0.08739493078116767,0.10699106867878039
PatchCore,inspection_binary,crop_topk_ensemble,qcr_u_no_q_fixed,pcb4,201,101,100,True,0.4975124378109453,0.8335643564356435,0.8895475204968035,0.8297872340425532,0.8407960199004975,0.42067538394523313,0.7572277227722772,0.836551875442252,0.7411764705882353,0.7810945273631841,0.0763366336633663,0.052995645054551566,0.08861076345431784
