backbone,strategy,eval_mode,category,num_images,num_normal,num_anomaly,candidate_rate_all,candidate_rate_normal,candidate_rate_anomaly,q_mean_normal,q_mean_anomaly,d_mean_normal,d_mean_anomaly,m_mean_normal,m_mean_anomaly,k_mean_normal,k_mean_anomaly,corr_q_y,corr_d_y,corr_m_y,corr_k_y,corr_q_d,corr_q_m,corr_d_m,candidate_rate_gap_anomaly_minus_normal,q_gap_anomaly_minus_normal,d_gap_anomaly_minus_normal,m_gap_anomaly_minus_normal
PatchCore,inspection_binary,crop_topk_ensemble,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.34241377172456966,0.4903807023859564,0.2858151103780349,0.36104982479587483,0.9185586535436917,0.3671385183695578,0.3807095264024626,0.2573859673494356,0.3541386776248346,0.30907220217898207,0.01697211856610915,1.0,0.5065795622255209,0.19628092720273205,0.14796693066138672
PatchCore,inspection_binary,crop_topk_ensemble,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.5608170626075835,0.5760716610760466,0.21215996372575144,0.3916504058943435,0.9185586535436917,0.7687914590855729,0.08313947801327663,0.590983122877708,0.7654528994125886,0.028488724088763018,-0.06097124534859848,1.0,0.3389826179447873,0.40990956969460823,0.01525459846846311
PatchCore,inspection_binary,crop_topk_ensemble,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.1262901631628525,0.5366117822403572,0.11335007365217814,0.3971588154711179,0.9185586535436917,0.7456978385403974,0.8239471775487179,0.8223880033479947,0.7447809093967025,0.7357203300066378,0.66810120752105,1.0,0.20431916525321575,0.37947596971731945,0.41032161907750475
PatchCore,inspection_binary,crop_topk_ensemble,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.26590848044869686,0.4554245013300654,0.1832154023354425,0.3440727023984785,0.9195469385724475,0.7503242719001549,0.5225305753131059,0.6336562112838616,0.7435380614051884,0.49185258899608497,0.3749852349961898,1.0,0.39000184184498876,0.3861700462550126,0.18951602088136854
PatchCore,inspection_binary,crop_topk_ensemble,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.4198065087567876,0.5545873176042916,0.18746641676857434,0.459095006384813,0.9195469385724475,0.8502176951864261,0.4455316495540375,0.752498905308142,0.7896344946192468,0.4699053527444444,0.42397573969835245,1.0,0.2945756603387778,0.5802654826201932,0.13478080884750399
PatchCore,inspection_binary,crop_topk_ensemble,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.28484023539498776,0.6074733699676534,0.17075698664224181,0.48505490639260707,0.8247136907774267,0.8070180191327054,0.7048155113977654,0.7351898592012835,0.7570214348528294,0.5091560540167901,0.5540400100648413,1.0,0.4426292819424904,0.5244278858569196,0.3226331345726657
PatchCore,inspection_binary,full_all,candle,200,100,100,0.5,0.0,1.0,0.0,0.3637794928904159,0.16972542366129692,0.6752964769378913,0.23388934605218242,0.41231964142052907,0.17821675043771268,0.37464524633992796,0.9185586535436917,0.8386278693775345,0.5499330056086528,0.7404609760557451,0.7620494104248603,0.5279662707317013,0.620750625022305,1.0,0.3637794928904159,0.5055710532765944,0.17843029536834665
PatchCore,inspection_binary,full_all,capsules,160,60,100,0.625,0.0,1.0,0.0,0.39248269665616164,0.26165296449178377,0.5101560169064094,0.49954497734260406,0.530224056477445,0.2757358225434627,0.33821590575466376,0.8541547564722065,0.334815924085099,0.08748786838379596,0.18671532294049742,0.3757510415345977,0.18299203588493637,-0.04177787496869427,1.0,0.39248269665616164,0.24850305241462567,0.030679079134840914
PatchCore,inspection_binary,full_all,cashew,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.23708927791903672,0.08915268649920229,0.5463636794318509,0.34700010967933514,0.41242131845261165,0.15383313369686713,0.327537461251201,0.8247136907774267,0.7613708292467473,0.15432142037604765,0.6564778396244247,0.6175253114696205,0.11098035609478135,0.2179085977181296,1.0,0.23708927791903672,0.45721099293264866,0.0654212087732765
PatchCore,inspection_binary,full_all,chewinggum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.5655614171782389,0.09041247457129606,0.8122581431428934,0.34132647162937807,0.5669919254741888,0.1509283547753379,0.4883403472218904,0.8247136907774267,0.810844178583233,0.5369405610544389,0.7694834776891266,0.7845878543143595,0.5294643609450481,0.5824321100069042,1.0,0.5655614171782389,0.7218456685715973,0.22566545384481068
PatchCore,inspection_binary,full_all,fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4409628286925302,0.11642916825293613,0.6120549484658457,0.4776577434920234,0.4769552547868569,0.18597346880759488,0.38344045284644473,0.8247136907774267,0.7426885895303749,-0.02122938287342667,0.6597438985280287,0.6944930794629317,0.06545631364351866,0.14223733266998248,1.0,0.4409628286925302,0.4956257802129096,-0.0007024887051664819
PatchCore,inspection_binary,full_all,macaroni1,200,100,100,0.5,0.0,1.0,0.0,0.5022804475794654,0.22987863282018567,0.5009511149366567,0.4262837065790749,0.4583061212302139,0.23943855939737627,0.36797658438175757,0.9185586535436917,0.6341141050888979,0.03793238684355747,0.5078436448644315,0.5871669067240739,-0.019612815974460646,0.13298707337929477,1.0,0.5022804475794654,0.271072482116471,0.03202241465113903
PatchCore,inspection_binary,full_all,macaroni2,200,100,100,0.5,0.0,1.0,0.0,0.5065795622255209,0.39566255003016393,0.591943477232896,0.6216504005500113,0.5533507951216616,0.363175487523256,0.42682466931932095,0.9185586535436917,0.3671385183695578,-0.1837728878585136,0.19451173710189512,0.3541386776248346,-0.15133077812480225,0.032323700658750176,1.0,0.5065795622255209,0.19628092720273205,-0.06829960542834967
PatchCore,inspection_binary,full_all,pcb1,200,100,100,0.5,0.0,1.0,0.0,0.3389826179447873,0.16076739760498618,0.5706769672995944,0.4830336432872464,0.39630515703951485,0.19692336023810542,0.3356537054078037,0.9185586535436917,0.7687914590855729,-0.22257131093137597,0.6029344228421166,0.7654528994125886,-0.11750172402267209,-0.21483047120415272,1.0,0.3389826179447873,0.40990956969460823,-0.08672848624773155
PatchCore,inspection_binary,full_all,pcb2,200,100,100,0.5,0.0,1.0,0.0,0.20431916525321575,0.13593610100907882,0.5154120707263983,0.4570589280027453,0.49388305039073244,0.18649360317150482,0.36480392533355627,0.9185586535436917,0.7456978385403974,0.11085267892183717,0.616271380773413,0.7447809093967025,0.09119062882524133,0.1288302525969515,1.0,0.20431916525321575,0.37947596971731945,0.03682412238798716
PatchCore,inspection_binary,full_all,pcb3,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.39000184184498876,0.16415086993443806,0.5503209161894507,0.4350984396393662,0.49052083213937514,0.19987932650048623,0.3842957634497506,0.9195469385724475,0.7503242719001549,0.1354772413841003,0.6597227184868784,0.7435380614051884,0.10877737014360318,0.17406755598563253,1.0,0.39000184184498876,0.3861700462550126,0.055422392500008966
PatchCore,inspection_binary,full_all,pcb4,201,101,100,0.4975124378109453,0.0,1.0,0.0,0.2945756603387778,0.11432736849386477,0.6945928511140579,0.2519148804877436,0.42829163810118087,0.15168598242627135,0.37436456242285593,0.9195469385724475,0.8502176951864261,0.5228737488415166,0.686475186405764,0.7896344946192468,0.4232297444928558,0.44577328645529724,1.0,0.2945756603387778,0.5802654826201932,0.1763767576134373
PatchCore,inspection_binary,full_all,pipe_fryum,150,50,100,0.6666666666666666,0.0,1.0,0.0,0.4426292819424904,0.13202675585164875,0.6564546417085683,0.48873623704164865,0.5519607206039983,0.19277508716231584,0.44193347994736615,0.8247136907774267,0.8070180191327054,0.21000758750174384,0.6672558340063183,0.7570214348528294,0.21204421076477023,0.15937961717898239,1.0,0.4426292819424904,0.5244278858569196,0.06322448356234961
