category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,4456,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.0,0.0,0.05263157894736842
grid,4457,0.4360690516139159,0.4360690516139159,0.5,0.1,0.2,0.1,0.0,0.0,0.1
grid,4458,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.0,0.05263157894736842,0.0
grid,4459,0.4360690516139159,0.4360690516139159,0.5,0.1,0.2,0.1,0.0,0.05,0.05
grid,4460,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523
grid,4461,0.4360690516139159,0.4360690516139159,0.5,0.1,0.2,0.1,0.0,0.1,0.0
grid,4462,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.0,0.09523809523809523,0.047619047619047616
grid,4463,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091
grid,4464,0.4360690516139159,0.4360690516139159,0.5,0.1,0.2,0.1,0.1,0.0,0.0
grid,4465,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.0,0.047619047619047616
grid,4466,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091
grid,4467,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.09523809523809523,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.0
grid,4468,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.045454545454545456,0.045454545454545456
grid,4469,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.08695652173913043
grid,4470,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0
grid,4471,0.4360690516139159,0.4360690516139159,0.4347826086956521,0.08695652173913043,0.17391304347826086,0.08695652173913043,0.08695652173913043,0.08695652173913043,0.043478260869565216
grid,4472,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
grid,4473,0.4360690516139159,0.4360690516139159,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.0,0.0
