category,weight_id,tune_patchcore_f1,tune_rerank_f1,mean_w,max_w,gap_w,area_w,compact_w,aspect_w,semantic_w
screw,1773,0.3853646333333333,0.4014367,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.11764705882352942,0.0,0.11764705882352942,0.05882352941176471
screw,1774,0.3853646333333333,0.4014367,0.33333333333333337,0.22222222222222227,0.11111111111111113,0.11111111111111113,0.0,0.11111111111111113,0.11111111111111113
screw,1775,0.3853646333333333,0.4014367,0.3,0.2,0.1,0.1,0.0,0.1,0.2
screw,1776,0.3853646333333333,0.4014367,0.375,0.25000000000000006,0.12500000000000003,0.12500000000000003,0.12500000000000003,0.0,0.0
screw,1777,0.3853646333333333,0.4014367,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.11764705882352942,0.11764705882352942,0.0,0.05882352941176471
screw,1778,0.3853646333333333,0.4014367,0.33333333333333337,0.22222222222222227,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.0,0.11111111111111113
screw,1779,0.3853646333333333,0.4014367,0.3,0.2,0.1,0.1,0.1,0.0,0.2
screw,1780,0.3853646333333333,0.4014367,0.35294117647058826,0.23529411764705885,0.11764705882352942,0.11764705882352942,0.11764705882352942,0.05882352941176471,0.0
screw,1781,0.3853646333333333,0.4014367,0.3333333333333333,0.22222222222222224,0.11111111111111112,0.11111111111111112,0.11111111111111112,0.05555555555555556,0.05555555555555556
screw,1782,0.3853646333333333,0.4014367,0.3157894736842105,0.2105263157894737,0.10526315789473685,0.10526315789473685,0.10526315789473685,0.052631578947368425,0.10526315789473685
screw,1783,0.3853646333333333,0.4014367,0.2857142857142857,0.19047619047619047,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.047619047619047616,0.19047619047619047
screw,1784,0.3853646333333333,0.4014367,0.33333333333333337,0.22222222222222227,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.11111111111111113,0.0
screw,1785,0.3853646333333333,0.4014367,0.3157894736842105,0.2105263157894737,0.10526315789473685,0.10526315789473685,0.10526315789473685,0.10526315789473685,0.052631578947368425
screw,1786,0.3853646333333333,0.4014367,0.30000000000000004,0.20000000000000004,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
screw,1787,0.3853646333333333,0.4014367,0.27272727272727276,0.18181818181818185,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.09090909090909093,0.18181818181818185
