category,image_id,caliper,positive_count,matched_count,coverage,median_nearest_distance,reuse_fraction,response_pair_accuracy,MLP_pair_accuracy
pcb3,4f82198a3d1004d1e280622f,0.1,32,32,1.0,1.6570091247558594e-05,0.0,0.546875,0.875
pcb3,50ea033230d5fe7c2043a5de,0.01,32,27,0.84375,1.7464160919189453e-05,0.0,0.5370370149612427,0.7407407164573669
pcb3,50ea033230d5fe7c2043a5de,0.05,32,29,0.90625,1.7464160919189453e-05,0.03448275862068961,0.5,0.7586206793785095
pcb3,50ea033230d5fe7c2043a5de,0.1,32,30,0.9375,1.7464160919189453e-05,0.033333333333333326,0.5166666507720947,0.7666666507720947
pcb3,52546fda84f54d6a1fecaf2e,0.01,32,32,1.0,0.0013549327850341797,0.03125,0.28125,1.0
pcb3,52546fda84f54d6a1fecaf2e,0.05,32,32,1.0,0.0013549327850341797,0.03125,0.28125,1.0
pcb3,52546fda84f54d6a1fecaf2e,0.1,32,32,1.0,0.0013549327850341797,0.03125,0.28125,1.0
pcb3,560887d7ff6c9b943234f327,0.01,32,13,0.40625,0.10543155670166016,0.0,0.6153846383094788,0.8461538553237915
pcb3,560887d7ff6c9b943234f327,0.05,32,15,0.46875,0.10543155670166016,0.0,0.6000000238418579,0.800000011920929
pcb3,560887d7ff6c9b943234f327,0.1,32,16,0.5,0.10543155670166016,0.0,0.625,0.75
pcb3,5a9bd58da8232d623302a431,0.01,32,6,0.1875,3.6466546058654785,0.0,0.5,0.5
pcb3,5a9bd58da8232d623302a431,0.05,32,7,0.21875,3.6466546058654785,0.0,0.4285714328289032,0.5714285969734192
pcb3,5a9bd58da8232d623302a431,0.1,32,7,0.21875,3.6466546058654785,0.0,0.4285714328289032,0.5714285969734192
pcb3,5df4539192f57bf417e8130d,0.01,32,3,0.09375,2.2268028259277344,0.0,0.6666666865348816,1.0
pcb3,5df4539192f57bf417e8130d,0.05,32,5,0.15625,2.2268028259277344,0.0,0.800000011920929,1.0
pcb3,5df4539192f57bf417e8130d,0.1,32,6,0.1875,2.2268028259277344,0.0,0.8333333134651184,1.0
pcb3,5e22de1b20c6b8a851188e87,0.01,32,12,0.375,0.9214296340942383,0.0,0.5833333134651184,1.0
pcb3,5e22de1b20c6b8a851188e87,0.05,32,12,0.375,0.9214296340942383,0.0,0.5833333134651184,1.0
pcb3,5e22de1b20c6b8a851188e87,0.1,32,12,0.375,0.9214296340942383,0.0,0.5833333134651184,1.0
pcb3,5f570b16714e282159e85e06,0.01,32,2,0.0625,1.161705493927002,0.0,0.5,1.0
pcb3,5f570b16714e282159e85e06,0.05,32,4,0.125,1.161705493927002,0.0,0.75,1.0
pcb3,5f570b16714e282159e85e06,0.1,32,4,0.125,1.161705493927002,0.0,0.75,1.0
pcb3,6273ff3d99faff748cb73ccf,0.01,32,4,0.125,3.2928571701049805,0.0,0.75,0.5
pcb3,6273ff3d99faff748cb73ccf,0.05,32,5,0.15625,3.2928571701049805,0.0,0.6000000238418579,0.4000000059604645
pcb3,6273ff3d99faff748cb73ccf,0.1,32,5,0.15625,3.2928571701049805,0.0,0.6000000238418579,0.4000000059604645
pcb3,63fe5945d26e0efa418a77e6,0.01,32,32,1.0,6.582587957382202e-05,0.0,0.53125,0.6875
pcb3,63fe5945d26e0efa418a77e6,0.05,32,32,1.0,6.582587957382202e-05,0.0,0.53125,0.6875
pcb3,63fe5945d26e0efa418a77e6,0.1,32,32,1.0,6.582587957382202e-05,0.0,0.53125,0.6875
pcb3,652343ecfc3c939f01d8e928,0.01,32,2,0.0625,2.4079062938690186,0.0,1.0,1.0
pcb3,652343ecfc3c939f01d8e928,0.05,32,3,0.09375,2.4079062938690186,0.0,1.0,1.0
pcb3,652343ecfc3c939f01d8e928,0.1,32,3,0.09375,2.4079062938690186,0.0,1.0,1.0
pcb3,6b05141a06e123ce944355e2,0.01,32,17,0.53125,0.0053234100341796875,0.0,0.529411792755127,0.7058823704719543
pcb3,6b05141a06e123ce944355e2,0.05,32,18,0.5625,0.0053234100341796875,0.0,0.5555555820465088,0.7222222089767456
pcb3,6b05141a06e123ce944355e2,0.1,32,18,0.5625,0.0053234100341796875,0.0,0.5555555820465088,0.7222222089767456
pcb3,6c1fc0e6d225520f1907a225,0.01,32,1,0.03125,2.0275468826293945,0.0,1.0,1.0
pcb3,6c1fc0e6d225520f1907a225,0.05,32,1,0.03125,2.0275468826293945,0.0,1.0,1.0
pcb3,6c1fc0e6d225520f1907a225,0.1,32,1,0.03125,2.0275468826293945,0.0,1.0,1.0
pcb3,7197ad0bd1ca57ef77bcdf39,0.01,32,11,0.34375,1.0528637170791626,0.0,0.5,0.8181818127632141
pcb3,7197ad0bd1ca57ef77bcdf39,0.05,32,12,0.375,1.0528637170791626,0.0,0.5416666865348816,0.8333333134651184
pcb3,7197ad0bd1ca57ef77bcdf39,0.1,32,12,0.375,1.0528637170791626,0.0,0.5416666865348816,0.8333333134651184
pcb3,7975583be402b6b3e95c4253,0.01,32,8,0.25,1.351362705230713,0.125,0.375,0.5
pcb3,7975583be402b6b3e95c4253,0.05,32,10,0.3125,1.351362705230713,0.09999999999999998,0.30000001192092896,0.6000000238418579
pcb3,7975583be402b6b3e95c4253,0.1,32,10,0.3125,1.351362705230713,0.09999999999999998,0.30000001192092896,0.6000000238418579
pcb3,7b3aa78e93b96651be784a04,0.01,32,10,0.3125,0.5813959240913391,0.0,0.6000000238418579,0.6000000238418579
pcb3,7b3aa78e93b96651be784a04,0.05,32,12,0.375,0.5813959240913391,0.0,0.6666666865348816,0.6666666865348816
pcb3,7b3aa78e93b96651be784a04,0.1,32,12,0.375,0.5813959240913391,0.0,0.6666666865348816,0.6666666865348816
pcb3,7b4b5c2c09678c5e8e11b8dd,0.01,32,32,1.0,0.0003565549850463867,0.0625,0.65625,1.0
pcb3,7b4b5c2c09678c5e8e11b8dd,0.05,32,32,1.0,0.0003565549850463867,0.0625,0.65625,1.0
pcb3,7b4b5c2c09678c5e8e11b8dd,0.1,32,32,1.0,0.0003565549850463867,0.0625,0.65625,1.0
pcb3,7b930fe92c62d542c51727f6,0.01,32,32,1.0,0.00010617077350616455,0.0,0.40625,0.96875
pcb3,7b930fe92c62d542c51727f6,0.05,32,32,1.0,0.00010617077350616455,0.0,0.40625,0.96875
pcb3,7b930fe92c62d542c51727f6,0.1,32,32,1.0,0.00010617077350616455,0.0,0.40625,0.96875
pcb3,7bd85e3c167af931c064eb67,0.01,32,2,0.0625,5.862325668334961,0.0,0.0,1.0
pcb3,7bd85e3c167af931c064eb67,0.05,32,3,0.09375,5.862325668334961,0.0,0.3333333432674408,1.0
pcb3,7bd85e3c167af931c064eb67,0.1,32,3,0.09375,5.862325668334961,0.0,0.3333333432674408,1.0
pcb3,7d5f5d3cf83aca5e99c261d1,0.01,32,8,0.25,1.0964112281799316,0.0,0.25,1.0
pcb3,7d5f5d3cf83aca5e99c261d1,0.05,32,12,0.375,1.0964112281799316,0.08333333333333337,0.3333333432674408,1.0
pcb3,7d5f5d3cf83aca5e99c261d1,0.1,32,14,0.4375,1.0964112281799316,0.1428571428571429,0.3571428656578064,1.0
pcb3,7e9bdf56b2622729636c1045,0.01,32,32,1.0,3.62396240234375e-05,0.0,0.515625,0.40625
pcb3,7e9bdf56b2622729636c1045,0.05,32,32,1.0,3.62396240234375e-05,0.0,0.515625,0.40625
pcb3,7e9bdf56b2622729636c1045,0.1,32,32,1.0,3.62396240234375e-05,0.0,0.515625,0.40625
pcb3,8544063c4f0dfa42a7779aab,0.01,32,32,1.0,3.612041473388672e-05,0.0,0.484375,0.375
pcb3,8544063c4f0dfa42a7779aab,0.05,32,32,1.0,3.612041473388672e-05,0.0,0.484375,0.375
pcb3,8544063c4f0dfa42a7779aab,0.1,32,32,1.0,3.612041473388672e-05,0.0,0.484375,0.375
pcb3,8a06f3e847432f46cd2e1394,0.01,32,0,0.0,3.1158814430236816,,,
pcb3,8a06f3e847432f46cd2e1394,0.05,32,0,0.0,3.1158814430236816,,,
pcb3,8a06f3e847432f46cd2e1394,0.1,32,1,0.03125,3.1158814430236816,0.0,0.0,1.0
pcb3,8a7cddd693b1921d790d5b13,0.01,32,8,0.25,0.9121737480163574,0.0,0.5,1.0
pcb3,8a7cddd693b1921d790d5b13,0.05,32,10,0.3125,0.9121737480163574,0.0,0.4000000059604645,1.0
pcb3,8a7cddd693b1921d790d5b13,0.1,32,10,0.3125,0.9121737480163574,0.0,0.4000000059604645,1.0
pcb3,91b0cac38312f1899f1637c5,0.01,32,14,0.4375,0.18288946151733398,0.0,0.5,0.2142857164144516
pcb3,91b0cac38312f1899f1637c5,0.05,32,15,0.46875,0.18288946151733398,0.0,0.46666666865348816,0.2666666805744171
pcb3,91b0cac38312f1899f1637c5,0.1,32,16,0.5,0.18288946151733398,0.0,0.5,0.25
pcb3,934643e8423388494ab08704,0.01,32,25,0.78125,0.0016958415508270264,0.040000000000000036,0.5199999809265137,0.9599999785423279
pcb3,934643e8423388494ab08704,0.05,32,29,0.90625,0.0016958415508270264,0.03448275862068961,0.5517241358757019,0.931034505367279
pcb3,934643e8423388494ab08704,0.1,32,29,0.90625,0.0016958415508270264,0.03448275862068961,0.5517241358757019,0.931034505367279
pcb3,93c53680529d7217c5f47f79,0.01,32,0,0.0,2.267031192779541,,,
pcb3,93c53680529d7217c5f47f79,0.05,32,1,0.03125,2.267031192779541,0.0,1.0,1.0
pcb3,93c53680529d7217c5f47f79,0.1,32,1,0.03125,2.267031192779541,0.0,1.0,1.0
pcb3,9b501d06984dd1b3dedbfd5d,0.01,32,13,0.40625,0.36165857315063477,0.07692307692307687,0.5384615659713745,0.7692307829856873
pcb3,9b501d06984dd1b3dedbfd5d,0.05,32,13,0.40625,0.36165857315063477,0.07692307692307687,0.5384615659713745,0.7692307829856873
pcb3,9b501d06984dd1b3dedbfd5d,0.1,32,13,0.40625,0.36165857315063477,0.07692307692307687,0.5384615659713745,0.7692307829856873
pcb3,a1479eb073103ac29bf7aee5,0.01,32,6,0.1875,3.0148563385009766,0.0,0.3333333432674408,1.0
pcb3,a1479eb073103ac29bf7aee5,0.05,32,6,0.1875,3.0148563385009766,0.0,0.3333333432674408,1.0
pcb3,a1479eb073103ac29bf7aee5,0.1,32,6,0.1875,3.0148563385009766,0.0,0.3333333432674408,1.0
pcb3,a2fc7a2f4dbd7b0a1425f6a0,0.01,32,7,0.21875,1.009792447090149,0.0,0.4285714328289032,1.0
pcb3,a2fc7a2f4dbd7b0a1425f6a0,0.05,32,7,0.21875,1.009792447090149,0.0,0.4285714328289032,1.0
pcb3,a2fc7a2f4dbd7b0a1425f6a0,0.1,32,7,0.21875,1.009792447090149,0.0,0.4285714328289032,1.0
pcb3,a34a9649cc479852c9c16a76,0.01,32,4,0.125,1.9645183086395264,0.0,0.5,0.75
pcb3,a34a9649cc479852c9c16a76,0.05,32,4,0.125,1.9645183086395264,0.0,0.5,0.75
pcb3,a34a9649cc479852c9c16a76,0.1,32,5,0.15625,1.9645183086395264,0.0,0.6000000238418579,0.800000011920929
pcb3,a569d3990d1513165c49cccf,0.01,32,3,0.09375,3.022993803024292,0.0,0.0,1.0
pcb3,a569d3990d1513165c49cccf,0.05,32,3,0.09375,3.022993803024292,0.0,0.0,1.0
pcb3,a569d3990d1513165c49cccf,0.1,32,3,0.09375,3.022993803024292,0.0,0.0,1.0
pcb3,a5fbbd4fd9bf7832a02775fe,0.01,32,6,0.1875,3.1896579265594482,0.0,0.5,1.0
pcb3,a5fbbd4fd9bf7832a02775fe,0.05,32,8,0.25,3.1896579265594482,0.0,0.5,1.0
pcb3,a5fbbd4fd9bf7832a02775fe,0.1,32,8,0.25,3.1896579265594482,0.0,0.5,1.0
pcb3,b0ff82f2da12cc7c2476600c,0.01,32,9,0.28125,0.47112685441970825,0.0,0.4444444477558136,0.3333333432674408
pcb3,b0ff82f2da12cc7c2476600c,0.05,32,13,0.40625,0.47112685441970825,0.15384615384615385,0.6153846383094788,0.38461539149284363
pcb3,b0ff82f2da12cc7c2476600c,0.1,32,13,0.40625,0.47112685441970825,0.15384615384615385,0.6153846383094788,0.38461539149284363
pcb3,b1e4cce03596b43b79ea9b56,0.01,32,8,0.25,0.5290403366088867,0.125,0.5,0.625
pcb3,b1e4cce03596b43b79ea9b56,0.05,32,11,0.34375,0.5290403366088867,0.18181818181818177,0.4545454680919647,0.4545454680919647
pcb3,b1e4cce03596b43b79ea9b56,0.1,32,14,0.4375,0.5290403366088867,0.2142857142857143,0.5,0.3571428656578064
pcb3,b284edc37259b804e1588c05,0.01,32,14,0.4375,0.20493614673614502,0.0,0.75,0.9285714030265808
pcb3,b284edc37259b804e1588c05,0.05,32,16,0.5,0.20493614673614502,0.0,0.71875,0.9375
pcb3,b284edc37259b804e1588c05,0.1,32,16,0.5,0.20493614673614502,0.0,0.71875,0.9375
pcb3,b831d785f037d22df96d4bba,0.01,32,24,0.75,0.0007071495056152344,0.04166666666666663,0.3541666567325592,1.0
pcb3,b831d785f037d22df96d4bba,0.05,32,24,0.75,0.0007071495056152344,0.04166666666666663,0.3541666567325592,1.0
pcb3,b831d785f037d22df96d4bba,0.1,32,25,0.78125,0.0007071495056152344,0.040000000000000036,0.3799999952316284,1.0
pcb3,b838036dacda8010bf828f1f,0.01,32,26,0.8125,0.00019575655460357666,0.0,0.6153846383094788,0.7307692170143127
pcb3,b838036dacda8010bf828f1f,0.05,32,27,0.84375,0.00019575655460357666,0.0,0.5925925970077515,0.7037037014961243
pcb3,b838036dacda8010bf828f1f,0.1,32,28,0.875,0.00019575655460357666,0.0,0.6071428656578064,0.6785714030265808
pcb3,bc0a151a73830b91cf629ae6,0.01,32,23,0.71875,0.0018401145935058594,0.0,0.3913043439388275,0.47826087474823
pcb3,bc0a151a73830b91cf629ae6,0.05,32,24,0.75,0.0018401145935058594,0.0,0.4166666567325592,0.5
pcb3,bc0a151a73830b91cf629ae6,0.1,32,24,0.75,0.0018401145935058594,0.0,0.4166666567325592,0.5
pcb3,bcc4280fb7ff5c2da59097f0,0.01,32,32,1.0,0.0003662705421447754,0.03125,0.5,1.0
pcb3,bcc4280fb7ff5c2da59097f0,0.05,32,32,1.0,0.0003662705421447754,0.03125,0.5,1.0
pcb3,bcc4280fb7ff5c2da59097f0,0.1,32,32,1.0,0.0003662705421447754,0.03125,0.5,1.0
pcb3,be68c91ba135f7233398ea1c,0.01,32,19,0.59375,0.0017659664154052734,0.0,0.6315789222717285,0.2631579041481018
pcb3,be68c91ba135f7233398ea1c,0.05,32,21,0.65625,0.0017659664154052734,0.0,0.5714285969734192,0.2380952388048172
pcb3,be68c91ba135f7233398ea1c,0.1,32,21,0.65625,0.0017659664154052734,0.0,0.5714285969734192,0.2380952388048172
pcb3,c416948642d628c37cf0631c,0.01,32,0,0.0,2.279709815979004,,,
pcb3,c416948642d628c37cf0631c,0.05,32,0,0.0,2.279709815979004,,,
pcb3,c416948642d628c37cf0631c,0.1,32,0,0.0,2.279709815979004,,,
pcb3,c850ed3e3fdd330aeb92bb23,0.01,32,2,0.0625,1.551255464553833,0.0,0.0,0.0
pcb3,c850ed3e3fdd330aeb92bb23,0.05,32,4,0.125,1.551255464553833,0.0,0.0,0.25
pcb3,c850ed3e3fdd330aeb92bb23,0.1,32,4,0.125,1.551255464553833,0.0,0.0,0.25
pcb3,c8d0e8e6a1f461b3389d1110,0.01,32,2,0.0625,1.83308744430542,0.0,0.5,0.5
pcb3,c8d0e8e6a1f461b3389d1110,0.05,32,3,0.09375,1.83308744430542,0.0,0.3333333432674408,0.6666666865348816
pcb3,c8d0e8e6a1f461b3389d1110,0.1,32,3,0.09375,1.83308744430542,0.0,0.3333333432674408,0.6666666865348816
pcb3,ca4bbb42038836cd916fea40,0.01,32,23,0.71875,0.004343390464782715,0.0,0.43478259444236755,0.8695651888847351
pcb3,ca4bbb42038836cd916fea40,0.05,32,27,0.84375,0.004343390464782715,0.07407407407407407,0.5185185074806213,0.8888888955116272
pcb3,ca4bbb42038836cd916fea40,0.1,32,27,0.84375,0.004343390464782715,0.07407407407407407,0.5185185074806213,0.8888888955116272
pcb3,cb0e24bf3e640c774f49f0d4,0.01,32,26,0.8125,0.0016052722930908203,0.0,0.38461539149284363,1.0
pcb3,cb0e24bf3e640c774f49f0d4,0.05,32,27,0.84375,0.0016052722930908203,0.0,0.37037035822868347,1.0
pcb3,cb0e24bf3e640c774f49f0d4,0.1,32,28,0.875,0.0016052722930908203,0.0,0.3928571343421936,1.0
pcb3,ccd22533cc8468c15cea8173,0.01,32,10,0.3125,0.9035258293151855,0.0,0.5,0.5
pcb3,ccd22533cc8468c15cea8173,0.05,32,10,0.3125,0.9035258293151855,0.0,0.5,0.5
pcb3,ccd22533cc8468c15cea8173,0.1,32,10,0.3125,0.9035258293151855,0.0,0.5,0.5
pcb3,ce08ed8426b8499dce325f94,0.01,32,24,0.75,0.0014962255954742432,0.0,0.3333333432674408,0.1666666716337204
pcb3,ce08ed8426b8499dce325f94,0.05,32,25,0.78125,0.0014962255954742432,0.0,0.3199999928474426,0.1599999964237213
pcb3,ce08ed8426b8499dce325f94,0.1,32,27,0.84375,0.0014962255954742432,0.0,0.3333333432674408,0.18518517911434174
pcb3,cf9a7dd1993f876a3309b56e,0.01,32,26,0.8125,0.00015923380851745605,0.0,0.4615384638309479,0.807692289352417
pcb3,cf9a7dd1993f876a3309b56e,0.05,32,26,0.8125,0.00015923380851745605,0.0,0.4615384638309479,0.807692289352417
pcb3,cf9a7dd1993f876a3309b56e,0.1,32,26,0.8125,0.00015923380851745605,0.0,0.4615384638309479,0.807692289352417
pcb3,d0ab37e5a4719ff16e84666d,0.01,32,8,0.25,0.28968197107315063,0.125,0.75,0.75
pcb3,d0ab37e5a4719ff16e84666d,0.05,32,12,0.375,0.28968197107315063,0.25,0.6666666865348816,0.8333333134651184
pcb3,d0ab37e5a4719ff16e84666d,0.1,32,15,0.46875,0.28968197107315063,0.2666666666666667,0.6666666865348816,0.8666666746139526
pcb3,d131209a7aa6c748e7ed53f3,0.01,32,26,0.8125,0.00013636797666549683,0.0,0.4615384638309479,1.0
pcb3,d131209a7aa6c748e7ed53f3,0.05,32,26,0.8125,0.00013636797666549683,0.0,0.4615384638309479,1.0
pcb3,d131209a7aa6c748e7ed53f3,0.1,32,27,0.84375,0.00013636797666549683,0.0,0.48148149251937866,1.0
pcb3,d3f9ce53374c295ee2be4662,0.01,32,26,0.8125,0.0008825212717056274,0.0,0.5769230723381042,0.38461539149284363
pcb3,d3f9ce53374c295ee2be4662,0.05,32,26,0.8125,0.0008825212717056274,0.0,0.5769230723381042,0.38461539149284363
pcb3,d3f9ce53374c295ee2be4662,0.1,32,27,0.84375,0.0008825212717056274,0.0,0.5925925970077515,0.40740740299224854
pcb3,d4b0eec4535fdfd674e4c71e,0.01,32,26,0.8125,0.0008533000946044922,0.0,0.6153846383094788,0.6153846383094788
pcb3,d4b0eec4535fdfd674e4c71e,0.05,32,27,0.84375,0.0008533000946044922,0.0,0.5925925970077515,0.5925925970077515
pcb3,d4b0eec4535fdfd674e4c71e,0.1,32,27,0.84375,0.0008533000946044922,0.0,0.5925925970077515,0.5925925970077515
pcb3,dbb4aa21ac55939e97e7877a,0.01,32,9,0.28125,0.916863203048706,0.11111111111111116,0.4444444477558136,1.0
pcb3,dbb4aa21ac55939e97e7877a,0.05,32,13,0.40625,0.916863203048706,0.15384615384615385,0.6153846383094788,1.0
pcb3,dbb4aa21ac55939e97e7877a,0.1,32,13,0.40625,0.916863203048706,0.15384615384615385,0.6153846383094788,1.0
pcb3,dc1e7b75565f5b8171c95bf5,0.01,32,32,1.0,5.3048133850097656e-05,0.0,0.5625,1.0
pcb3,dc1e7b75565f5b8171c95bf5,0.05,32,32,1.0,5.3048133850097656e-05,0.0,0.5625,1.0
pcb3,dc1e7b75565f5b8171c95bf5,0.1,32,32,1.0,5.3048133850097656e-05,0.0,0.5625,1.0
pcb3,dc5fe9467ee732c258956139,0.01,32,3,0.09375,1.4606921672821045,0.0,1.0,1.0
pcb3,dc5fe9467ee732c258956139,0.05,32,3,0.09375,1.4606921672821045,0.0,1.0,1.0
pcb3,dc5fe9467ee732c258956139,0.1,32,3,0.09375,1.4606921672821045,0.0,1.0,1.0
pcb3,e219ccecbb0fa925b4ee168c,0.01,32,15,0.46875,0.01897144317626953,0.0,0.5333333611488342,0.800000011920929
pcb3,e219ccecbb0fa925b4ee168c,0.05,32,21,0.65625,0.01897144317626953,0.04761904761904767,0.523809552192688,0.8095238208770752
pcb3,e219ccecbb0fa925b4ee168c,0.1,32,21,0.65625,0.01897144317626953,0.04761904761904767,0.523809552192688,0.8095238208770752
pcb3,e29a040a67f4cafdefa3910c,0.01,32,8,0.25,0.0448918342590332,0.0,0.5,0.875
pcb3,e29a040a67f4cafdefa3910c,0.05,32,17,0.53125,0.0448918342590332,0.05882352941176472,0.529411792755127,0.9411764740943909
pcb3,e29a040a67f4cafdefa3910c,0.1,32,19,0.59375,0.0448918342590332,0.1578947368421053,0.5263158082962036,0.9473684430122375
pcb3,e8c4f14bf1512ee978e3215c,0.01,32,7,0.21875,0.8024697303771973,0.0,0.4285714328289032,1.0
pcb3,e8c4f14bf1512ee978e3215c,0.05,32,7,0.21875,0.8024697303771973,0.0,0.4285714328289032,1.0
pcb3,e8c4f14bf1512ee978e3215c,0.1,32,7,0.21875,0.8024697303771973,0.0,0.4285714328289032,1.0
pcb3,ed0b427ea2af383e2c74329d,0.01,32,4,0.125,1.8588635921478271,0.0,0.75,1.0
pcb3,ed0b427ea2af383e2c74329d,0.05,32,6,0.1875,1.8588635921478271,0.0,0.8333333134651184,1.0
pcb3,ed0b427ea2af383e2c74329d,0.1,32,6,0.1875,1.8588635921478271,0.0,0.8333333134651184,1.0
pcb3,ed49ac7324a7e91df5ff4eec,0.01,32,26,0.8125,2.0503997802734375e-05,0.0,0.4615384638309479,0.7307692170143127
pcb3,ed49ac7324a7e91df5ff4eec,0.05,32,28,0.875,2.0503997802734375e-05,0.0,0.4642857015132904,0.7142857313156128
pcb3,ed49ac7324a7e91df5ff4eec,0.1,32,28,0.875,2.0503997802734375e-05,0.0,0.4642857015132904,0.7142857313156128
pcb3,edec0f96045bd10e9803db12,0.01,32,30,0.9375,0.00023669004440307617,0.0,0.46666666865348816,1.0
pcb3,edec0f96045bd10e9803db12,0.05,32,30,0.9375,0.00023669004440307617,0.0,0.46666666865348816,1.0
pcb3,edec0f96045bd10e9803db12,0.1,32,30,0.9375,0.00023669004440307617,0.0,0.46666666865348816,1.0
pcb3,ef98ce7f2a4f4ab08e617a63,0.01,32,32,1.0,8.569657802581787e-05,0.0,0.5,1.0
pcb3,ef98ce7f2a4f4ab08e617a63,0.05,32,32,1.0,8.569657802581787e-05,0.0,0.5,1.0
pcb3,ef98ce7f2a4f4ab08e617a63,0.1,32,32,1.0,8.569657802581787e-05,0.0,0.5,1.0
pcb3,f51a7ad211ef88f4b46e93ce,0.01,32,1,0.03125,4.154916763305664,0.0,1.0,1.0
pcb3,f51a7ad211ef88f4b46e93ce,0.05,32,2,0.0625,4.154916763305664,0.0,1.0,1.0
pcb3,f51a7ad211ef88f4b46e93ce,0.1,32,2,0.0625,4.154916763305664,0.0,1.0,1.0
pcb3,f7277cd24c31a03f79526d0e,0.01,32,22,0.6875,0.0005854368209838867,0.0,0.5681818127632141,0.04545454680919647
pcb3,f7277cd24c31a03f79526d0e,0.05,32,26,0.8125,0.0005854368209838867,0.0,0.557692289352417,0.03846153989434242
pcb3,f7277cd24c31a03f79526d0e,0.1,32,27,0.84375,0.0005854368209838867,0.03703703703703709,0.5370370149612427,0.03703703731298447
pcb3,f73d56126da134c469e66dd7,0.01,32,32,1.0,3.123283386230469e-05,0.0,0.421875,1.0
pcb3,f73d56126da134c469e66dd7,0.05,32,32,1.0,3.123283386230469e-05,0.0,0.421875,1.0
pcb3,f73d56126da134c469e66dd7,0.1,32,32,1.0,3.123283386230469e-05,0.0,0.421875,1.0
pcb3,faa43040d0a6fc9e74142c2f,0.01,32,32,1.0,0.00031757354736328125,0.03125,0.65625,1.0
pcb3,faa43040d0a6fc9e74142c2f,0.05,32,32,1.0,0.00031757354736328125,0.03125,0.65625,1.0
pcb3,faa43040d0a6fc9e74142c2f,0.1,32,32,1.0,0.00031757354736328125,0.03125,0.65625,1.0
pcb3,faa514ab45e01a4b854740cf,0.01,32,32,1.0,0.00018897652626037598,0.0,0.4375,1.0
pcb3,faa514ab45e01a4b854740cf,0.05,32,32,1.0,0.00018897652626037598,0.0,0.4375,1.0
pcb3,faa514ab45e01a4b854740cf,0.1,32,32,1.0,0.00018897652626037598,0.0,0.4375,1.0
pcb3,fcb791ab3ea3fb7a609f757e,0.01,32,21,0.65625,0.0031175613403320312,0.09523809523809523,0.6666666865348816,0.4761904776096344
pcb3,fcb791ab3ea3fb7a609f757e,0.05,32,22,0.6875,0.0031175613403320312,0.09090909090909094,0.6818181872367859,0.4545454680919647
pcb3,fcb791ab3ea3fb7a609f757e,0.1,32,22,0.6875,0.0031175613403320312,0.09090909090909094,0.6818181872367859,0.4545454680919647
pcb3,fcee1f61a8facc5ae071042d,0.01,32,19,0.59375,0.002498626708984375,0.0,0.5789473652839661,0.5789473652839661
pcb3,fcee1f61a8facc5ae071042d,0.05,32,19,0.59375,0.002498626708984375,0.0,0.5789473652839661,0.5789473652839661
pcb3,fcee1f61a8facc5ae071042d,0.1,32,19,0.59375,0.002498626708984375,0.0,0.5789473652839661,0.5789473652839661
pcb3,fd1ba76f2cac314fa9e195a7,0.01,32,13,0.40625,0.5832847356796265,0.0,0.4615384638309479,0.692307710647583
pcb3,fd1ba76f2cac314fa9e195a7,0.05,32,13,0.40625,0.5832847356796265,0.0,0.4615384638309479,0.692307710647583
pcb3,fd1ba76f2cac314fa9e195a7,0.1,32,13,0.40625,0.5832847356796265,0.0,0.4615384638309479,0.692307710647583
pcb3,fed78b28902ec90460c78fc3,0.01,32,1,0.03125,2.793241024017334,0.0,0.0,0.0
pcb3,fed78b28902ec90460c78fc3,0.05,32,1,0.03125,2.793241024017334,0.0,0.0,0.0
pcb3,fed78b28902ec90460c78fc3,0.1,32,1,0.03125,2.793241024017334,0.0,0.0,0.0
pcb4,005e070227309d82c55c4275,0.01,32,0,0.0,4.263003826141357,,,
pcb4,005e070227309d82c55c4275,0.05,32,0,0.0,4.263003826141357,,,
pcb4,005e070227309d82c55c4275,0.1,32,0,0.0,4.263003826141357,,,
pcb4,00fa6be94b9f1137a440b277,0.01,32,29,0.90625,0.00025767087936401367,0.03448275862068961,0.4655172526836395,0.8965517282485962
pcb4,00fa6be94b9f1137a440b277,0.05,32,29,0.90625,0.00025767087936401367,0.03448275862068961,0.4655172526836395,0.8965517282485962
pcb4,00fa6be94b9f1137a440b277,0.1,32,29,0.90625,0.00025767087936401367,0.03448275862068961,0.4655172526836395,0.8965517282485962
pcb4,027038eb34c752939a1e0aa2,0.01,32,13,0.40625,1.1696441173553467,0.0,0.3076923191547394,0.4615384638309479
pcb4,027038eb34c752939a1e0aa2,0.05,32,13,0.40625,1.1696441173553467,0.0,0.3076923191547394,0.4615384638309479
pcb4,027038eb34c752939a1e0aa2,0.1,32,13,0.40625,1.1696441173553467,0.0,0.3076923191547394,0.4615384638309479
pcb4,047764c95331feae308c90e2,0.01,32,25,0.78125,0.0007003545761108398,0.0,0.36000001430511475,1.0
pcb4,047764c95331feae308c90e2,0.05,32,28,0.875,0.0007003545761108398,0.0,0.4285714328289032,0.8928571343421936
pcb4,047764c95331feae308c90e2,0.1,32,29,0.90625,0.0007003545761108398,0.03448275862068961,0.4482758641242981,0.8620689511299133
pcb4,0526d987ae6faeb2ac46b9cc,0.01,32,4,0.125,2.1907835006713867,0.0,0.25,1.0
